compatibility,item_1,item_2,item_3,item_4
0,167162901,196724607,195116342,102406832
0,135580199,149686292,29634888,185693958
0,204913496,111571436,205196876,144855367
0,203318988,144126897,132809328,164806207
0,199022351,202103796,151761572,168517174
0,190544511,212197744,77158431,16106129
0,77518021,85939353,15672403,169345385
0,204248486,81890822,199706150,140206019
0,214369155,205757736,144721036,135727786
0,148045406,213587639,213194894,198095973
0,192910467,124313438,133726502,126951677
0,212194673,160014098,179356936,203360312
0,166546365,179589022,104394296,137759820
0,133459904,154267369,104759754,138047275
0,137603232,9851479,184952185,95562196
0,192198688,191953640,149893349,195793257
0,191441510,209057152,133545579,110415666
0,192500901,214613360,134045658,148465161
0,146832940,172591110,178239091,204940047
0,110305318,149029800,112071251,180517048
0,116200047,208774695,177263574,182226968
0,146356864,198509939,165727927,129494848
0,83858340,205300645,33841594,131471431
0,144084353,211667388,159397152,127758847
0,210109353,202225350,106725046,195932170
0,183317976,143351449,182664387,209502828
0,210836993,48438148,52703557,147725616
0,189834279,168185461,113601205,181083165
0,97458758,191998015,173039320,146051798
0,173764719,90537718,89424840,198861600
0,209858049,203410677,152806611,173034313
0,182302729,162356274,193110199,207407473
0,96226209,132749177,208569519,187796714
0,151516213,193416369,139952034,210842347
0,168877044,159562058,38736547,210923709
0,160052289,210775559,191792933,146458342
0,134994094,84140895,191548351,196946420
0,151336756,15639731,41447361,163734517
0,193764273,214249851,209603156,107385002
0,134654337,206255777,146707246,162547365
0,205971762,120528702,178978857,185900089
0,190834097,184728970,58468356,195522123
0,145084623,127200223,213586558,150686692
0,198264067,172508954,118496155,142498491
0,181401144,9280181,204002523,79717499
0,156138195,61559356,203133556,111507218
0,185847288,182828338,156531947,151984989
0,189344721,154885726,159455666,12852159
0,158777769,201588380,133209745,139087584
0,199918495,208265227,149588768,156524977
0,127764439,101339926,207912597,193427473
0,184199349,127169114,43546080,195873414
0,210307494,157426434,124062189,154725149
0,183243398,134741703,200611223,196332368
0,118814949,209146051,183297430,205500207
0,155054375,210308752,173867048,145003460
0,190602824,103327447,120670123,164335309
0,194005702,189438164,186144296,185978296
0,178243639,107371828,129475371,201096220
0,173960054,184736805,186601677,173439126
0,96528036,129350198,200904504,187519487
0,198462609,214523018,152529547,116280486
0,156726073,201368934,182551457,208846890
0,205967135,186904577,6851084,174467589
0,203319873,211137984,119227790,199957610
0,207854361,152337737,192031844,181472687
0,151581575,146410789,2962979,150482781
0,196254055,213797739,158305216,54838974
0,88862649,199611398,94255025,179659968
0,123167271,198549163,64748404,90869895
0,148318772,190065330,152013812,187006809
0,196998881,154837907,42822989,183647170
0,200765306,133820913,178799388,186317881
0,55873201,70111117,170125946,122154006
0,210718210,189634473,137055507,197907200
0,150407048,132685910,48307566,160145479
0,176706755,197980392,187078316,171800687
0,26859912,121788459,116759350,124925531
0,155146818,151404934,147319392,190458687
0,204004991,196561747,110740174,202998931
0,186709698,155067157,186895707,144134692
0,186164784,118049656,199389055,191534807
0,111669991,119245968,116387674,165781333
0,203527359,197225509,149188002,153069136
0,111185398,211429176,209877231,173888467
0,186781107,148825905,160947622,109693469
0,202148229,174781468,211200291,80720843
0,154206355,212228681,169022051,146910733
0,204794450,172557367,157257777,126320439
0,148626159,213281717,121643681,186532523
0,184280905,130103930,126306396,118237075
0,213511813,202575957,209998885,204080549
0,93775406,125363141,120663300,191643089
0,167550326,189885734,141759158,192481635
0,61172025,117828096,167357310,158898837
0,206235275,205902086,206909531,178133648
0,195626250,208421265,132080901,112146721
0,191781813,181997732,156954883,204093697
0,204548970,128932289,89424840,127902754
0,180100379,173093494,79384886,95319180
0,135784970,129521790,211636671,134808608
0,142854316,197108755,121165832,153695502
0,167201227,131774418,29181108,157168971
0,115673561,106204530,193456371,206680513
0,163723095,101214685,154760751,154943400
0,200051023,171100647,125100807,140756857
0,71612424,110653878,161607168,205037299
0,197200216,151888968,184017658,105857287
0,179872405,167954732,182677879,172308955
0,16895913,79072187,176702640,191548653
0,204704243,86945908,206514558,123084094
0,118119833,150826243,169857447,194374518
0,190383607,164545821,181695156,200482758
0,202627301,214702531,76596195,212909834
0,182276152,167074852,177490595,205033697
0,134611587,128000965,206406559,210090326
0,208667208,173534516,189524567,149183327
0,178906843,51401688,63868463,203164989
0,182494910,193369171,87762152,183871689
0,160748240,201984660,24269716,162993886
0,205853729,205795813,150326600,118704130
0,111229067,160827791,124542402,107998903
0,188954785,157406123,164438430,181907435
0,169966984,159841460,149093508,120315557
0,191387975,187380568,56011236,139777468
0,150857508,183564490,207214157,194507106
0,72469493,202873096,195221203,159550833
0,195839858,92889515,163859583,166671289
0,190095671,156718143,71925687,177726247
0,194778100,209005890,155179680,74181659
0,75115774,213186920,206508914,153093046
0,199251440,203165521,109140682,199814213
0,121743876,147300271,198350478,121525000
0,201225572,157071167,146365102,133942412
0,165600538,182255607,169164700,199770062
0,148008889,184519509,127619133,155256215
0,15941809,141199466,189168606,154480627
0,146824203,44306251,208176854,120197352
0,136512962,99660657,176320123,209667156
0,191472364,206186864,81111234,195314124
0,155057252,181083073,203691545,165845284
0,168289688,185296567,85444698,184994797
0,206729201,158100377,19558849,199381367
0,20695260,211469964,78978627,175822746
0,209358939,135086484,184729713,178898080
0,167179358,209154528,148406511,181884329
0,193206170,204867190,190543905,181840166
0,207813219,172605298,125338421,126844746
0,160007768,174535028,113602219,188450282
0,109811257,183644836,187060389,188839265
0,191489326,189484768,9141723,197023988
0,168506117,134807522,143852448,165843420
0,186681209,148184205,185187888,173216188
0,186171582,178885733,213683473,165051346
0,142386535,161458536,165781887,143614515
0,210115124,187560449,14446600,77066837
0,210863536,138041487,116275765,156591842
0,152721270,105425732,174108260,161073904
0,123341476,13074792,177532825,56241101
0,194257911,203308990,203470938,48778872
0,105554893,189711132,113648600,169525097
0,148139684,192408522,208575008,203028726
0,206636788,193355244,149896847,190829535
0,181161594,147287861,182586258,121055305
0,120233210,88143403,29517080,138266834
0,108373225,213562479,206505311,206262336
0,182224395,154861717,40519463,158123810
0,210482803,176753718,127825378,177619057
0,153840951,185522573,112602789,164020475
0,176280351,60566614,162814958,81571208
0,198324181,176790273,199549247,169733086
0,178765347,114050128,187277922,50007187
0,214066580,182570790,168445064,63043348
0,182038691,191929045,48677327,128188619
0,164285938,143568368,187271869,135853522
0,173585091,176902326,202930140,121216279
0,191590282,204835274,113627787,141090450
0,131064777,115041056,190889340,170357535
0,174506557,171596444,204583798,152517177
0,211520267,196208319,108751009,149457648
0,205477145,132285178,169970635,105459290
0,133190823,195147871,134107722,195472846
0,133856218,206400150,174232711,204349723
0,194383709,167700629,203711554,214050857
0,142520428,157715434,103352439,89159806
0,187424487,177063419,121388508,113743905
0,99335282,186712188,210419279,144825707
0,134387848,110341860,91233749,109409833
0,202255525,203213046,1154163,190068255
0,179096114,53133692,100316403,170043411
0,150884696,160816965,143020694,203360556
0,194990026,201892055,201296020,203625842
0,175941578,205154837,147734194,181394753
0,77944497,170694560,142718629,204883726
0,210638346,199901829,145809785,110353931
0,204698864,165282049,142138982,76671406
0,84207813,211853526,47763771,106388024
0,103622462,184002120,42416055,73137167
0,38823886,125252062,169045981,95881922
0,196998881,214249100,135644865,116045218
0,144888149,170651338,176478325,151937864
0,177991519,135355286,110845202,160505862
0,211178436,195892319,122839548,166184713
0,175716858,205079512,196123660,196492291
0,198326246,99133076,89424840,214021254
0,212197971,135258113,178050009,115202151
0,127731146,187542990,88575840,178131852
0,196144884,209150148,72438789,118094678
0,142459899,187892670,155594596,179657805
0,95590253,21976690,187312770,194799465
0,210820993,199963633,201538736,172512466
0,209174717,101090014,134045658,205104430
0,72813839,90088538,185047079,153587872
0,181591400,107710307,183499111,193237098
0,187082970,165809158,190250639,207624481
0,143860042,197315593,113806314,171586944
0,144146244,193675714,194036200,201705874
0,187540113,191184290,178091711,172937265
0,196356426,165583776,130541133,211259367
0,211674311,108291914,195963339,192758449
0,179866254,111548323,169021445,193789183
0,182757350,114243185,101609698,14901983
0,127997699,170139432,210018572,164304723
0,188781422,23542008,110798525,204275916
0,183113331,203952413,98710795,199696661
0,199955657,159833023,89230604,193955197
0,211286385,152132656,120236262,141803572
0,193862197,198894922,195167173,118704130
0,182197266,152067107,82332975,92579171
0,160674173,163717114,157428272,151506222
0,181346732,178368883,204652777,171978800
0,192981139,29498216,100357175,178356328
0,192855785,195795907,141777550,100629543
0,130205955,189257818,170342196,156129675
0,159182638,181886950,54851829,191500499
0,196049266,185735125,142694288,187503084
0,206235275,110600522,199609590,170247400
0,194983155,125749508,143080624,193907154
0,199953588,145042936,165724807,201518244
0,117025417,32356245,186795016,201600828
0,189573038,207205103,319082,95412464
0,142572157,204727257,14258074,169916613
0,197766252,161124822,134806380,195266256
0,183310457,112613737,149181320,159252601
0,156587147,189055945,174140919,211728352
0,194281802,207334350,176851985,207229825
0,211094438,211622031,209851121,75892507
0,150504817,47303898,192064343,158657518
0,160943962,123690583,15463186,175955049
0,209564473,86254384,151886196,181993617
0,4570116,184365586,210447072,31629997
0,150285500,181146835,115641588,194793414
0,194626211,200551034,148458118,194989214
0,187572410,209169631,85211060,138302758
0,127114339,172482439,187583713,63742272
0,88908108,130286902,153150192,209256617
0,158175893,180188472,1154163,162805790
0,189412512,148178879,147448378,210783824
0,205785957,67655856,137694887,138351586
0,152567497,200133897,38737634,186512347
0,172283729,195137972,14872553,164702284
0,106634342,203012569,184455121,165034487
0,133318981,186691020,133375738,197509623
0,201118681,163428563,105670392,205030058
0,181658970,188377342,189744786,148151016
0,211286385,168390192,206226014,188188021
0,154865415,181174536,192699403,165217201
0,118637041,193484943,155600785,62181142
0,197260775,208287017,190159553,159774477
0,133181937,115456645,170904692,176675460
0,146640604,73873113,192031844,188625676
0,176747503,192034000,142797840,191695144
0,206601548,205476136,191669626,183794212
0,190547607,211898479,146134174,133612442
0,63310829,162009995,164403289,166184718
0,173570367,121649538,186700805,38027783
0,147879862,85627699,93854841,172117753
0,175267364,208175583,156786501,106733253
0,208262803,173520516,157118711,143403061
0,138886566,147488593,199748405,209478785
0,152130416,181009220,156081218,203934853
0,202007499,188262738,208023297,188791111
0,28107840,169467504,132474832,177280529
0,110825343,210202146,119546953,213243302
0,195943669,199246121,129716353,208727018
0,211267850,176776069,152924841,97203378
0,160340247,119594361,177799191,156593412
0,123224583,162129080,205339240,173492779
0,201534983,124858765,174865026,193779439
0,179192322,195207375,136177446,196054590
0,204636208,211299843,170841824,163457314
0,65247074,20573409,125577218,92466424
0,202929920,152304339,129964383,156561083
0,210499992,172266855,208283772,105459290
0,209167180,210535691,209102576,111411982
0,196062043,195617281,195275408,174100841
0,205475372,159287643,26252813,129568289
0,186731228,178183019,189614162,144511036
0,197004088,189688520,121848556,102457461
0,208187104,127143402,189572449,175892229
0,74151661,209106655,206508914,127379098
0,172612712,200844145,189029217,192357050
0,212468403,152297671,193775957,121610587
0,137581741,197434898,156370646,142049171
0,188507304,150855012,200388905,167162830
0,165546298,109490714,195530612,193976553
0,208140969,52025925,62698602,170552182
0,182452435,183151023,208330892,188977857
0,212807175,195360810,141677718,207884875
0,181286866,156683277,189154834,168390444
0,149583909,195501083,155504238,195286540
0,115216372,181213164,191105978,204210241
0,194837517,167738084,202128855,53499082
0,163980095,167065824,162794201,148907035
0,154102765,95757639,164549158,206005381
0,176301292,159358354,146737232,149577645
0,145864467,95373991,102638397,84235855
0,212280449,193409160,107839526,188112419
0,195904558,194099882,212482571,194344650
0,182451976,201732591,189365332,197305570
0,134679763,181375797,165706647,200791373
0,127389559,210957744,168983173,141717737
0,180128523,149199364,196293443,182299133
0,158134083,65579141,211733778,201677082
0,176979858,134087786,111039040,124955772
0,59668318,212609958,70624097,111488104
0,130964474,196921680,141208563,126456809
0,185779745,165596429,176854742,207726088
0,125766446,174219288,67764321,154929881
0,111674432,28976376,63853934,147282365
0,167971250,147669191,61278865,131257942
0,165698668,200378151,92416244,188018830
0,205007105,197389388,210321529,150365767
0,194291752,182898331,128151874,192405380
0,74162930,182570744,185756109,209266282
0,162860367,155257974,169334621,208727018
0,153919323,124865567,187688490,191819376
0,145397682,155433097,93731081,137743899
0,101732109,163402682,156967397,161233346
0,153593661,80562477,67485461,189186579
0,128287182,147394252,187591410,213426901
0,186814527,181016689,136145199,1231631
0,209632925,173104113,161222105,204171857
0,197865102,202427281,86238006,193708952
0,200078059,186606346,191043875,123470917
0,167588432,151866912,142989366,206289920
0,103328892,185565621,83810198,174161622
0,179312030,181269069,28108687,142486059
0,157801831,194696531,47592466,118441370
0,149857577,106828369,146849671,132125874
0,184456213,186733962,179704843,195294748
0,208618269,193965089,156581426,175892229
0,134150926,200986062,179473122,156625190
0,177143523,172846524,141733139,191921329
0,183865187,212040514,176712811,214699472
0,166793601,77032049,192945227,213404654
0,109340022,166583700,129480840,199912984
0,212149151,172142812,107853940,47601245
0,113720055,125443667,39369678,136475370
0,103362971,209195991,128603620,116410270
0,156295026,203220335,182677879,104545000
0,147426661,165044484,206567916,145117880
0,121837308,192838480,183560240,130620714
0,188531177,3203858,12748143,179659344
0,182976451,155892161,207263713,195560194
0,106331966,211898479,43338782,185130517
0,65914289,205402450,77524646,192701003
0,137029434,179193125,213739316,179103801
0,213578021,185925758,102935813,192719850
0,190828274,147147657,190159553,77542306
0,205236435,146064529,84509816,201941196
0,187113178,210693695,88506013,205227178
0,154206762,172529413,25029614,206981877
0,177978519,186051668,113308838,188706188
0,200419115,111006931,205441838,173577307
0,179380363,212628444,156233017,157604178
0,190783438,170597313,126619616,195286830
0,176811299,209939047,136627990,176097722
0,188156300,71777017,102940263,194156971
0,161353733,190694644,156245730,164627156
0,86540011,95751221,88156682,211524111
0,180499187,152895847,208447204,143369470
0,170267681,179011952,195940466,206268985
0,183007595,84505619,200751032,215038141
0,173480659,206289705,146760715,147993227
0,159484172,202039028,108499820,206240780
0,186588897,210180425,193468170,7024361
0,212296133,212414718,186707409,202042969
0,210601541,187519395,44194627,161520890
0,164220001,61795740,139242333,170067152
0,72717402,93354882,197335111,202292915
0,176976446,161191164,179646774,201895261
0,148255730,190312481,106377661,206252930
0,204583661,164307634,164726651,171525099
0,194504554,186305384,185499150,207033494
0,164255399,126060586,186576424,164565308
0,205571579,160482111,22297943,209868974
0,160455343,204087394,73767438,214456855
0,203550333,157910001,205820573,55785434
0,205061652,169155958,67644795,185559777
0,185102791,181314267,127994403,202612160
0,203879698,80689989,181140893,40670460
0,203487742,148537583,188955068,183639308
0,143154377,115593366,95559275,213708449
0,179810240,167877917,55164791,191564525
0,79838390,153236628,204632716,207341466
0,159077876,144344884,174143103,179667079
0,201150987,39337871,209050250,176892173
0,120609394,40060850,205757415,208590646
0,48410374,190334495,192534418,66092503
0,158031572,203916619,157284300,148101855
0,135991167,203781629,147582750,179754472
0,198054821,184727036,66190182,213454706
0,206654800,209174656,133996914,191612229
0,206939431,165481603,174610996,200033846
0,214111501,172611741,198691104,173711199
0,178520126,124273043,190812542,150905708
0,138009241,202680612,3445472,38027354
0,141474460,179275284,209224085,195294748
0,183567653,185278718,55790341,134703985
0,78666724,196922701,181871709,183815955
0,171067199,188380584,204614040,149282113
0,174899956,199067668,201700647,211764712
0,201728584,161596079,149516784,111411982
0,72870464,147728156,213114887,132121666
0,166375630,213468162,142712862,197435189
0,176976290,184842109,169021869,180929253
0,201658317,206893502,192994449,191657407
0,160053986,207741432,120809172,183957214
0,182861975,155729293,152805231,201456786
0,208944822,195490941,98754469,183903663
0,147923729,190795144,44083875,148004986
0,131714947,189244976,102785662,181659246
0,210466372,208737399,187410384,183555557
0,207035023,164081058,143939437,53410566
0,127468847,122076449,172876449,163508506
0,197353977,196298393,194758763,162051134
0,164990401,71364041,75550208,147997758
0,211686507,212017660,25796611,140958602
0,184902964,165848105,89177653,192267966
0,185957445,209106655,106377661,138017153
0,125552091,195822034,189550193,192402356
0,206198442,82812516,208935876,200031973
0,152444538,201888989,136651543,168683717
0,152734833,194678645,144855533,121120076
0,110633148,157025204,118450835,184708566
0,211762574,185943384,181158406,187588973
0,180818375,194696184,110461231,166139534
0,171825371,110925012,190304088,201891088
0,209788491,149666695,10548033,187434087
0,215210308,191688442,194639388,170720675
0,173558129,83719762,39109146,134599721
0,213021213,116813601,141364179,166576588
0,153906311,170837805,156022343,209058641
0,160306768,195450457,189572449,107691952
0,96816915,114568915,83555646,207372819
0,177472772,204692523,190492367,154736989
0,175184413,186083423,189243341,202041031
0,165149853,110215352,208461153,61590147
0,119092512,196015097,29275006,188737093
0,175993606,212043891,113927046,214939994
0,201915986,200882489,207228176,145800831
0,200651504,136468835,163119275,129810660
0,50541378,180889720,104116276,176104802
0,124660927,117679434,57201143,144452859
0,127528770,162410990,166370267,211070437
0,214482799,59496213,201498223,172825409
0,174738977,205281161,189696580,158803030
0,209989086,170675331,156786501,212474707
0,126204134,208731646,169022050,170747558
0,160814993,161787748,152603702,134498259
0,75981129,145975205,174683194,159271009
0,201573333,172624208,206201400,149636852
0,211286385,199819910,89024128,179655318
0,211928350,182746715,167165423,161245125
0,206400260,156507017,202405358,201504743
0,185821304,212191864,190812542,177610483
0,112216539,66031426,152299776,183994399
0,127945963,101212648,203144397,215532077
0,180873106,169738699,188836543,98745463
0,201815835,182573206,201813872,166150242
0,153112680,159734382,151368183,146033703
0,214521835,207909423,186587413,190717181
0,166410460,168685492,210933509,164448166
0,120659979,122991862,32862464,167690561
0,26150822,207047326,153511386,140963877
0,75237209,193779487,209319812,158113784
0,195300659,29991785,172913288,116484761
0,209444999,143434721,182904496,187006809
0,163514413,76908777,192534418,191778796
0,166604977,126568666,189703648,105064059
0,182992179,195577343,180279379,128993470
0,184124243,210314588,174459417,178342970
0,196717964,184492640,110354610,204766842
0,145036366,206281897,40519463,210744051
0,151473513,203628760,183508093,179865775
0,161564736,148970157,192534418,110261696
0,191065900,178333497,151971584,143475853
0,88096265,177732259,131399740,162805790
0,189448215,57214813,203680200,197051319
0,174111349,209145697,130871680,143406902
0,112317966,210942595,202380707,147535338
0,202770441,146830001,121646286,172876189
0,151336756,213904264,141685285,192916043
0,207934936,109310960,121542637,91777190
0,203170875,143266361,99147278,183555557
0,113692306,168131734,156101760,192675383
0,166078707,73108615,67087194,128103079
0,115717872,141691575,200225477,187078323
0,116804051,159598808,191903502,190858248
0,170327868,157001127,209691306,103065807
0,94958330,124498424,198481103,135603876
0,209351419,89438003,126177146,164449514
0,136321894,151043581,149056418,182757707
0,191215883,67700522,163474150,99917811
0,193989239,210975171,154473676,179734357
0,194603630,169901014,81111234,75890125
0,184485200,143150725,175335061,45493951
0,159917808,186037688,153563087,138788675
0,212775554,62825513,10396520,205724512
0,146012480,169145753,74951409,162393676
0,204219605,208808116,141715809,193438658
0,160118203,76325904,152808975,204940047
0,170551650,202873696,170745809,208607461
0,212817589,85271760,157788089,193026476
0,202025934,182484356,130649398,122592460
0,187870863,162928677,152926205,14813416
0,179609677,172822587,84747103,185314716
0,109828616,211500379,214766922,179666696
0,176302787,205262469,186193811,141261213
0,119764309,183726881,98373434,106691724
0,211843956,213933646,140145292,167791333
0,129563294,177108338,116988504,89066442
0,194800008,184389196,167964726,151263056
0,111440228,201932145,68791469,164196243
0,152613598,113093720,96103005,178336325
0,204902753,182845340,187718274,74725195
0,162656945,143240655,193628670,159692042
0,189299882,183817234,51582622,211162161
0,198077816,111052613,156315988,194799494
0,146200363,188573989,176880684,126114242
0,211002644,162904455,198410963,157246823
0,146587788,201517583,154318918,169992289
0,204861593,184995944,153984047,92390597
0,164665349,86850490,203387650,171138181
0,130192587,202225350,208586034,161089178
0,200518625,15218735,139242333,177123803
0,21895092,156765615,173866358,194381380
0,115585349,64812761,159383079,184234228
0,161045844,200418586,67644795,178026401
0,158904399,194942997,214335205,180961916
0,195199275,169075796,185645277,203065146
0,104160293,180106240,150953404,166255183
0,164515972,89032629,96221070,190229206
0,197293708,133074545,212541166,189250005
0,193080833,163780817,193389383,17634573
0,107140268,26380537,103548752,204311578
0,193000797,161475939,152244152,63047162
0,177406165,133713930,214784610,206233552
0,196356426,193884706,46568404,154503776
0,171991835,125392791,94817299,181799615
0,158908432,157222038,213495720,195495635
0,143106738,78982362,114969900,139126717
0,197301780,210343929,183819665,148820733
0,111972660,203332746,210982737,182688279
0,203373503,104769127,136475092,195717607
0,159109522,141726341,164210817,174783612
0,187399573,202772563,178476023,215209491
0,208068070,168013189,130480518,147777110
0,88714042,116210151,131001811,187971999
0,77941042,144972013,55440030,200718641
0,201257894,129862203,159645191,190261893
0,123611495,171159178,81831113,36583891
0,189091381,171250457,193589987,178984896
0,177472726,144861017,126616571,171694970
0,172682180,181799070,173534408,196923617
0,194822211,143402496,165809488,187709010
0,170127727,106303934,38737634,71791901
0,211290786,176982964,205523741,208809127
0,180122001,181163101,159008514,195352165
0,184610397,160212310,78802503,192249087
0,211759197,144654482,95399191,190480545
0,207773469,193089179,8139101,77990424
0,178031661,200794479,192131423,187982769
0,197282253,169946897,157703333,214387658
0,186165152,210109023,90772968,138013668
0,191823717,185439612,11302534,202904576
0,194154931,181588539,122957327,46408320
0,33429695,172067767,139337896,151019985
0,160407494,149532249,197919600,118663917
0,94255477,136878361,161510205,211259367
0,201602255,212228744,150769807,207863799
0,171020440,44472377,198217025,210582288
0,191273031,188035521,124261099,211393433
0,186779723,203061891,209237259,191569845
0,139295559,173543476,158184609,44210011
0,200333544,126665167,214207557,106440605
0,187393799,195683745,189077450,192270155
0,144438114,176773933,155728727,156517971
0,154097129,160382371,77513457,183836458
0,159280128,203886232,180892898,144710269
0,202161522,194497671,157624791,183826362
0,181627157,131381963,203803913,154014238
0,188875844,195048207,196292253,211470188
0,179217311,131666281,168515934,147814146
0,187410153,143700057,150860794,188449987
0,164421232,191496268,133090045,102203301
0,84632793,195702533,204696727,192633134
0,165900878,194103532,46875373,182574018
0,146317991,168359987,183247109,138148111
0,205467099,156361624,134421721,144348331
0,185072226,162270754,208317273,105688435
0,136678758,157383745,204042409,187520641
0,109632736,185432789,120170564,204946850
0,210996228,167183961,166686103,202496284
0,156537067,158091940,152244426,60297712
0,159950770,207306450,169145161,187398362
0,164120062,111540318,142658602,182491859
0,138887487,172295382,155539495,196234698
0,180806998,194446820,161307916,140611981
0,209353808,168412341,123828482,203527526
0,179855914,98973569,172857011,215222063
0,168207095,106550615,207912544,172012249
0,202590604,172642064,139902443,133689052
0,201910508,194081927,126558074,191288466
0,151755764,189355520,199522599,37559468
0,170317751,208909077,167449653,115683391
0,207414983,143877927,176307625,188049190
0,201028853,63171179,136553837,134599721
0,59912782,119704271,185136415,205226951
0,138002340,212305489,135666154,164449514
0,202025621,157003705,197259423,177819357
0,120603371,112527805,152524477,206842418
0,138104879,159158434,195214308,145624597
0,176256564,177316776,156253237,158733825
0,184000447,195503116,120634412,209736149
0,204902753,179345833,209022784,206630888
0,187931264,118621846,30107448,161435094
0,126855552,159813547,190829137,157177685
0,139854904,180344520,182227196,181339814
0,178503394,51867724,102928736,212786402
0,88274458,200738460,102986078,142693946
0,155423439,193452620,157692552,60566548
0,209817667,204978018,212951930,129526603
0,126164093,160162075,199322384,109406482
0,182809987,167878518,8741826,159820619
0,210306685,180262031,154882544,205648765
0,192299966,190376644,161380524,179562121
0,16895659,188840307,178091711,148895554
0,191278815,71025611,195300921,122678159
0,154086577,121908847,119691662,107527367
0,202758210,201868444,206564061,166569512
0,68754209,171198519,207146795,189187065
0,189917547,134898439,120675713,170229005
0,184727702,71051390,126843536,84227505
0,188986850,135571675,205282106,127076617
0,178258774,141798107,119592293,179174856
0,119859081,189560931,197454309,127642449
0,125860839,204296103,195624311,161860976
0,130655785,172981170,195353507,215031346
0,138475649,204835274,149194227,114264906
0,135532467,173357137,105567461,181237576
0,147026367,201122313,151056191,208570322
0,163320729,139049234,48767574,189283061
0,213317469,205282748,203125082,106412411
0,144862487,169820088,189174949,151342076
0,179691869,157414377,192747040,185309123
0,98129342,207760069,203505678,212874783
0,148171601,196152756,83801049,93410583
0,173578724,207394855,135666154,136398858
0,191544591,127316594,88321064,126844736
0,209161672,213187152,167089853,207217408
0,131475854,159638880,205278337,192747658
0,197833947,125521164,214784610,59199431
0,178588944,209271047,205750787,168180290
0,202777262,191343146,194228793,202623837
0,120228104,210350600,98122713,163289535
0,62864172,144091537,154924690,142990976
0,172144340,156456505,92708998,173123817
0,209347538,183684355,183143628,200094330
0,162507293,150858430,132809328,96892711
0,191036384,171550135,149387486,192735565
0,95196280,151958406,171883531,179820764
0,151060149,155144203,47109069,167966899
0,194080599,116945977,166261285,93908963
0,194294768,177732259,163522386,144344255
0,188390384,203445791,180543581,204582465
0,58241786,147747012,182664387,200562692
0,117060192,209317872,204632482,169858857
0,71186958,190749950,113100457,209800416
0,154008009,187293801,90913971,143672627
0,205942298,145785050,213114887,212837408
0,140555891,75930872,93574400,212601999
0,165847342,183969862,210821902,103250710
0,126247730,215532473,211014020,119763404
0,200039265,70844246,181023275,127897952
0,130073126,26556445,151368183,204550696
0,158373863,208741976,136453546,158138226
0,204121435,172479297,207912544,209172619
0,118049008,94630971,141587301,208531113
0,208919921,128646659,210389907,210314610
0,213174364,163197279,88532667,110322556
0,112881441,164289224,74107483,110886119
0,200208585,140990791,203764814,178157446
0,209478763,148897861,172480906,194158430
0,172712929,176146597,161591189,208927645
0,192089272,85719217,138415449,158097106
0,206998258,186844832,102986129,67101298
0,119290241,187067502,187998044,174008996
0,189758798,184108345,147323571,126646578
0,199724410,214704547,186146069,163437918
0,210815823,113739627,194424545,113217611
0,158895840,198365083,171067660,152052649
0,196161188,205795813,186755909,148077596
0,150013965,41664550,73846223,144907020
0,204634446,201497503,145491417,200728521
0,190616260,207768917,126679733,209008357
0,157712872,214702577,162640444,193290649
0,159614436,158224683,152180375,5207438
0,116677780,214760650,24313172,193563138
0,151307214,111314557,204139945,154884866
0,198322612,183202404,207775691,211706241
0,187176327,210333189,88308339,192441515
0,152068051,164025931,161607295,162392777
0,146816291,23187220,187665597,209990547
0,158075092,190046791,136116965,213083773
0,204831027,115774485,45234312,92128510
0,158122178,115229597,168878347,166334342
0,192276589,186450316,190300934,144344255
0,189096085,195326990,201995808,176719713
0,181401144,201604286,13711787,101847164
0,182625152,204159228,196569096,205653759
0,208414331,91592246,155036720,185845574
0,200678580,69022429,95478566,195111470
0,183133751,203061409,158187733,64112311
0,202833255,208750281,161337683,167254818
0,143831260,183534121,128466395,127512897
0,146383450,203622771,206316917,163064939
0,145513426,148320109,121735390,214322412
0,139053317,147781661,123665609,204600139
0,191131195,115843098,209320863,203584384
0,132867538,212750889,172724058,190308595
0,149546584,195127863,195324541,149733473
0,180873100,57050879,186750062,137612002
0,152527976,213687724,130147635,88305693
0,198815526,10736296,109458300,197927670
0,81135713,157663185,151221354,210366554
0,198008193,202928717,136271604,55878298
0,111663898,182095483,211261585,71465984
0,183077229,207464203,213114887,211259367
0,90315360,148558835,129823056,212377949
0,184701946,151444511,193389383,178931572
0,168798913,178336261,208793004,131376186
0,169778182,43069203,146240215,188890282
0,108336922,101093018,89456717,143987550
0,139102298,188023854,160771230,170485422
0,208977013,51289984,195422496,201909778
0,168997982,206568179,163517662,132770234
0,144736101,33209474,148807147,133779583
0,50645036,128754043,210036374,99814047
0,172470885,138777757,92828218,199455668
0,180483412,191698546,103714019,209266408
0,197194645,145197003,186850088,201836272
0,175456588,160776240,95478566,178336325
0,140828764,196049280,194232126,214556203
0,198570973,104492009,208399228,174687023
0,202935622,16912822,179464371,187770190
0,127239903,206674999,186148050,174540804
0,29516664,67270629,188867863,76077541
0,179889803,191614381,160086312,204259518
0,106344351,186738169,159239356,156629546
0,138574438,116643259,170745809,207711578
0,182581451,88951016,181183293,173126749
0,196159672,189270450,152368284,81046748
0,152181721,189257818,73784586,145707619
0,49226434,119416399,183904683,49498661
