ID,Semantic_category
202007499,shoes
89590091,shoes
174770445,shoes
172956853,shoes
101780760,shoes
211441313,shoes
179086234,shoes
128147914,shoes
206886526,shoes
207322866,shoes
185215579,shoes
32199561,shoes
180792830,shoes
177090329,shoes
113999131,shoes
132009244,shoes
39876631,shoes
212256572,shoes
158495034,shoes
201443576,shoes
16855396,shoes
184526327,shoes
191494444,shoes
139994349,shoes
182041388,shoes
111807598,shoes
192400133,shoes
186826464,shoes
143389419,shoes
115209508,shoes
207609360,shoes
193352613,shoes
160985850,shoes
118090160,shoes
169591155,shoes
180313293,shoes
167269106,shoes
205295176,shoes
200311543,shoes
