compatibility,item_1,item_2,item_3,item_4
0,181140259,183743678,48308335,183441974
1,189765815,172937869,192562884,192429460
0,209241357,97678794,116387674,155860250
0,176307384,192784057,193725173,197422038
0,56362157,214581170,112569774,107963078
0,123373616,212325495,14392861,170654676
0,160131360,76900259,211636671,202124275
0,178455758,180286595,198005021,195857701
0,193796412,125837140,201157307,178051344
0,124308489,200673024,209439949,162339222
1,183265786,154974082,184401363,188563273
1,117163588,117491723,110060598,92217796
0,162994419,200801698,100584066,195559208
0,198600357,197976154,44432219,57813148
0,198595443,212757030,134012061,97889341
1,186521426,183633709,187614877,183858460
0,204803959,182550416,172123537,128343052
1,133429997,121286617,113257216,133719008
1,76815768,75813117,78888928,53208411
0,76765740,174074207,119935126,127512532
1,154644765,154708383,157853559,144090846
1,203062321,203061891,200967303,164542233
0,162292851,211489163,212871894,144950568
0,70307592,166538368,190888106,213086023
0,211888730,207663897,210012079,173941689
0,188875844,196041149,157966443,123438219
0,169800226,98166991,1191384,195483574
0,182451976,73369726,29517087,124968277
0,183014661,120397060,62420767,169937753
0,208944822,182571421,179802340,203894513
1,147250094,183758661,181699300,180232428
0,191800833,209214869,67087194,120839784
1,192367050,146038206,193725173,198512727
1,145513426,161260487,162508544,159295380
1,145504116,207812803,206978579,207518201
1,62741542,67441187,63853934,65757551
0,186683968,172822587,167252987,157387023
1,206235275,207201640,207270498,187299553
1,83324310,90134690,86545644,63202426
1,166767395,168117980,164728445,166627266
1,215585515,214603189,207946500,214502858
0,151267183,196208319,181751347,213025862
1,126701404,128099370,111039040,126532763
0,208906116,110650131,131949903,169465217
1,167897167,182857316,150419654,177853755
0,195475913,175742886,212916556,198621121
1,160549321,138081878,131107817,158367666
0,190546545,127336826,78068950,129078813
1,167400935,139859577,126843536,181567075
1,209806503,198732042,208898297,212169127
1,114864299,113744434,102274212,123879061
1,183065710,142304929,196569096,187433659
0,208744799,119320148,185545551,209045970
1,207645471,205050347,206228124,193917753
0,192982951,64319815,138046251,194374518
1,211462903,210384275,211699006,209375418
0,88932282,214255386,184116387,124370263
1,178405233,170424683,155556162,174139876
1,206873017,208493078,145809785,179677524
1,194582727,170648634,194582206,193396809
0,152813684,212090364,93181938,164948676
0,94572922,211202920,8495818,207065275
0,211047288,139427772,156782609,191307581
0,175716858,208742206,16052702,209179607
1,198623269,200769866,156581426,128070245
1,192938666,192770173,193948267,193722670
0,172388244,145311204,117127878,202204580
1,195939776,172522417,185936822,194749333
1,197617872,173207284,185157026,198336932
1,195028765,108275041,74383344,160694811
0,184042885,173205866,123421763,212239652
1,209270015,209659492,203803913,207211115
1,82702834,86907471,38732150,108151646
0,203872235,177677598,16706001,202933956
0,169677460,201588392,49287820,203493136
0,202012027,174531482,200202163,103012472
0,173758947,181727178,208312660,144859420
0,209384121,171448821,206172251,209143771
0,214970003,176301464,157118711,208286610
0,172481582,76081914,200315776,201071570
0,131609800,195503116,156844318,201709795
0,182471802,152586311,207990627,49430801
0,137174212,184613746,208657108,137033486
0,183249426,214249100,193825919,74161628
0,211267103,147767111,203394322,211565760
1,212714916,214374799,215304216,191226227
1,204939343,214402801,176760807,208594689
0,205229303,191216580,214926639,207722756
0,200731171,206285817,204703901,203672672
1,161950492,209505560,50235496,200639682
1,186083603,191773208,181015615,189834308
0,106326437,190262452,151556023,209917762
0,206932110,184359647,195530612,166271922
1,156248058,157028868,148293424,157043290
0,158885545,115780869,161619330,205917490
1,192991256,112720029,126686019,191321451
0,201006052,211547235,135604723,201897430
1,168933221,183686351,166724399,169906860
1,164461764,167971092,163094406,118133081
1,102682879,70963303,104537950,108278603
1,204628357,205326736,199857444,183407150
0,180804264,194642111,94329526,196684750
1,187371647,156959062,140295469,151964642
0,187975796,18385766,184952185,209924261
1,170394352,147123019,162794201,175858350
0,121723466,197368088,34661372,117579200
0,64627218,106186030,213873033,181263955
0,200222063,185215828,154706983,181451601
1,123378296,169705984,169020666,114007580
1,60671555,64184064,68505948,69421578
1,126415690,168717418,138390317,15325152
0,191707492,44571383,184797229,101303851
0,185814832,187254049,94636651,181433122
0,164806252,201092835,11092181,195895992
1,117799587,114716062,118591640,117559181
0,185604824,213427138,188074280,214817141
0,196346882,150920076,211024336,193464105
0,207421465,203154762,192366927,211848693
1,203564214,176456914,208018949,169945818
1,197164022,201544142,190492367,206233559
0,115392474,159604284,170076208,191791861
0,210962460,181364552,53331292,198639542
0,167879007,97945694,61756906,209172619
1,111807598,148022577,142539979,144855367
1,207162326,210214586,209168634,211689043
0,96961021,204036160,200353546,196368988
0,212669533,206298935,200673442,194290922
1,134703917,140445256,139486550,141429154
0,160549321,209380599,118419071,71791901
1,194081704,188573623,194760641,195932170
0,168992911,105272244,18621616,193562293
1,211441313,208609774,204642790,204074712
1,154029960,165762175,9769128,168357364
0,212380449,173120061,154182910,213209612
1,178984009,203154762,205177840,205177789
0,206174678,110732223,135776482,212498286
1,200078059,207559861,161617671,206666582
1,177415544,193586731,183280024,177318030
0,169346012,120997119,179218523,186385076
0,212623485,213811620,206358703,115554169
0,92940754,59502701,205889417,209579832
0,135902989,196951505,188170017,208628195
1,163263319,1027065,179218523,161502641
1,203501429,151963117,205820989,206379911
0,195893852,198529324,208582613,194625411
1,135668891,127336826,132213507,137612002
0,204265427,206509471,57720370,184736729
1,175938548,212150267,203505611,212150279
1,141185530,140885049,130644186,134418196
1,204679603,206404750,206068247,186735012
1,182659353,191302788,184100337,181164474
1,213588714,207248672,212871894,211706241
1,150978725,171486003,175468194,166278993
1,208064742,203043766,160813640,205500207
1,110951400,140171466,145022610,137460814
0,163069813,173765552,169021893,132918983
0,144620298,152639574,80498315,81370635
1,155178814,178831289,187081600,172942641
1,193330490,193529648,193567737,192970032
1,64200529,73611713,39144735,74218643
1,59208491,112092953,111937176,110132917
1,135687465,186704071,190973602,171249583
1,62979733,129339677,119882983,131502518
1,170135642,181041425,203474053,200547966
1,151395794,148866605,153054589,134599721
0,160919248,192183479,143793685,195904092
1,128335473,130659457,126062029,131338065
1,203670549,179716556,198607871,207928597
0,68414756,208315682,35578917,175314558
0,177152979,176746855,53009911,168554194
0,186787946,67209791,64135116,179591770
1,116101311,89664259,127092842,126339906
1,160411136,152066628,142459772,158962670
0,165858698,184632657,196330284,164103372
0,154910343,110742114,181109657,165110910
0,188721898,118327716,200758418,128112476
0,200191243,192274840,150706556,184801916
1,97956837,94332021,95328671,93388221
0,187945255,177478808,178047164,137446940
1,32199561,29212295,32862464,27329475
1,154937494,152605313,114117752,151640781
1,39213876,38765900,38400478,36842521
0,119315114,148428075,171067653,3445983
0,66143215,92639877,146236545,192086799
1,48138227,63568131,58990398,31116413
1,60585286,48461686,47828576,65080972
0,176670642,144967899,119073792,141825680
0,206587012,195292135,75158016,61284269
0,201690955,133741820,64356040,177293502
1,148897237,194579053,29538016,171067310
0,171164335,104126624,149173873,101027824
0,205203396,81204428,67301723,215681975
1,64696458,64400164,66329265,67643105
0,85975219,198401395,48223830,93404488
0,141565443,172408550,8741826,142562554
0,209266309,129383135,127837460,195491394
1,180313293,170490062,177067782,167261262
0,109640306,91321468,102070055,194011852
0,111184560,197868676,95344392,169271562
1,153023210,155664055,125741097,146207297
0,169591155,204953077,125005742,145685666
0,146467007,113816076,149516784,145992901
0,157607584,206338380,111365925,61410915
1,149168353,86520609,149328531,148948637
0,92873779,116696844,14094670,85714592
1,164764663,170455384,103236737,137524495
1,65126612,73529954,58520503,66092503
0,163582310,183400652,147503207,90778803
1,102678688,93702411,100031092,82266913
0,2044188,146483084,123403442,175217776
0,52730907,123774064,120467868,91850397
1,31961363,5855736,7653675,300412
0,212623447,57603252,209053729,43992817
0,196097713,125281239,156481290,112156197
0,143076616,210488262,140067823,131023381
0,129902076,147239018,77991104,143857545
0,191126186,126481812,68087106,188537735
0,192651386,207235382,97873234,153685387
1,123492526,105834582,186105538,122991852
1,148409806,143189788,144943585,142693946
1,210278202,210272599,210001393,210364381
1,119939855,128434591,38400478,87410394
1,140660266,159135590,138630620,159746069
0,131419078,188904807,113138254,31144562
0,156741619,199864667,142489883,45295944
0,108786028,160686915,194537235,125670424
1,145505041,147936802,149050683,147282365
0,146639631,161877271,73490228,66944616
1,158122181,134899362,139628724,158744773
0,126106797,190492290,178050009,35942506
1,54605540,78574757,75158016,78552663
0,111236568,79072187,60425362,201066350
0,213548598,209942147,97383367,190016684
0,119543604,127198676,130416682,129638429
1,157610674,163710461,159249851,135487843
1,92203414,85775936,90479504,87244084
0,201534877,166237957,209210145,193059941
0,172162549,145404789,52703557,69164650
0,32062492,130300887,91087305,47933546
0,134137868,182548114,179781770,62889579
0,210962988,48444005,190555720,151167027
1,111471139,113046651,112831487,107215471
0,141890754,168605428,26252813,182958799
1,187547820,185087452,180382472,185547611
0,106146754,92243723,169987928,102947767
0,192286734,103075616,122439826,125911561
1,192277978,103589816,179771617,181754351
0,148034393,168366582,8676484,125443982
1,144484421,156524259,161607295,156452058
0,78697843,98279797,75498569,75363374
0,82997579,139085533,9805594,180039936
0,133866445,143135813,193270274,191205841
0,134014211,204257147,194261111,178009702
0,162189993,105425732,152180375,165226429
1,64946491,64757962,11652684,4250573
1,130544680,130542690,68593762,102387126
1,52058735,46324151,52952470,43637556
0,214812498,141089820,129502034,163716145
1,160312990,160238806,160328962,151872175
0,208579819,34176180,191738448,182199186
1,148034393,143842215,147265686,151186475
0,113654289,153958615,186183457,186068101
1,152068051,135183999,138415449,141224249
1,169382056,140514463,139626264,148397172
0,203677273,159641425,61352376,196516780
0,194652384,168880427,180382472,14872994
1,155318109,139257703,144213191,154588377
0,77895484,154936189,62424623,177584250
1,154559410,157351176,153902047,159782577
1,27581592,156511557,156674746,121566558
0,153072404,124490590,29517080,107527367
0,205260271,161426421,96897119,27214959
1,184526327,183099156,160257850,169070720
1,154307254,153236628,156002800,151974073
0,118613726,206780493,150372256,131507036
1,4859923,126769212,111625436,91552496
1,149414957,95257423,147912709,148188734
0,209251399,132071317,133996914,209758198
1,173579264,173191662,169603899,162256774
1,93486624,87222357,23088268,96969954
0,162375204,120547953,151096673,174885705
0,185355541,134995465,22097581,138008893
1,59841256,101389892,76986749,105149496
1,39876631,22165983,1651935,1195926
1,86486091,113342263,125113332,122300985
0,188582346,92982029,18953732,150410849
1,96119104,137742911,59873704,152511037
1,159602597,109939081,154438836,159460470
1,144522076,144508125,130431983,209808122
1,118415156,115642502,88580641,120392570
0,133182836,147797656,197259423,75237354
0,125266421,140295877,95558131,26773712
0,115336800,160710152,151214058,126784751
0,145691944,119961849,49918533,101310055
0,122586125,61878543,150358687,106921979
1,46278992,44171152,20892110,44377097
1,169557936,160708650,133316438,153563751
1,86941567,51338192,118431477,96422419
0,149957563,144184698,129480840,138011272
1,188877147,208631574,213368304,213393045
0,150855191,139739495,148807147,150888794
0,164441987,109939081,186485833,120113306
1,122579935,126167343,126639584,124835751
1,159670956,152507454,161637339,131140950
0,209685130,148475980,123823739,65178566
0,163016136,169264924,156253237,134150702
1,177472772,181796200,197540729,185409123
0,147608385,80711445,181179395,81131998
0,172461894,58520334,47613907,208329957
1,101187173,101785577,103742063,105417439
1,91500866,41563927,107763476,115532363
0,170651505,175947065,79603801,129735778
0,199547133,191302449,7992414,163850966
1,12931377,43386969,48367176,13870003
1,202891259,202885615,198316238,203185293
0,62553540,115862495,118427814,185845574
0,206857601,181041425,101727614,180643592
0,134539594,203722505,17640665,149621267
0,158111421,89193482,150045565,163809012
1,79390527,99502630,100005237,95997696
1,84755305,115649280,67942926,71565756
1,190094198,190491052,45166061,196863170
1,68522895,68993485,70572698,64366196
1,66524854,64509828,53716854,58147877
0,86491701,211035081,114082981,106855692
1,143355608,154692141,158588860,152330350
1,28073768,84513997,32986454,83656943
0,149583221,189305442,148406511,198337139
0,72463184,130287707,43665671,212554254
0,108189291,64494232,143266387,171802733
1,146919775,157587280,165645580,165110910
0,186572359,209955474,141814723,118983883
0,159591317,11473417,86473414,178444973
1,57406992,51041166,84086906,75703707
0,195752674,203051828,188836543,168923216
0,145642452,95113718,189154834,146239172
1,109641614,176080881,177675185,143680083
0,164313629,32846066,192906858,144746810
1,113187355,97219272,118362007,119087844
1,123562295,104134992,154398846,144499193
1,131124096,134534874,129995148,131497784
1,139993623,146280490,90802350,128186252
1,133979155,133965241,133979194,132087636
1,47986655,70212184,387393,48037911
0,198538899,125097833,201124112,194102458
1,149808325,174073733,140485869,153567363
1,79586648,83243066,83205434,78768695
1,151426437,151721082,151869250,148376217
0,125806688,143141920,47689030,164563761
0,153157060,101703173,181444001,161804283
0,147731325,100736445,128492771,196327049
1,157712872,158667250,147405733,159813411
1,108305708,96521744,107876122,91234837
0,73951328,49032600,14604035,78419238
1,111184801,93920852,103021105,106388024
1,90212697,40938891,110810640,118309167
0,210449055,166969151,129477580,189176565
0,198510618,142852805,53132191,92888149
0,44855147,133538060,208898299,130947729
0,138958806,187193632,101609698,143369470
1,106305825,101212954,106428754,107512101
0,149055500,192361837,110461231,212004930
0,61570358,151535344,104669815,110570571
1,76812231,77434653,77408384,77569864
0,187959615,43311450,153674052,195949341
1,107430387,37821955,88347990,52288738
1,154743768,153560691,151762465,155863408
1,102094072,96395404,100086257,63291339
1,101225767,98086650,92189730,101082774
1,94701006,76429614,110461231,77003122
1,115429456,110024520,94676369,106627438
1,144473973,143075226,118584879,121134695
0,132363721,106852815,193729969,206970260
0,179900786,200016440,159455666,67445934
1,26777725,142461763,128648093,110067609
1,20490871,23738326,9805594,19823933
1,72178306,67209791,62424623,52666369
0,178073804,116795037,151326787,172000410
1,45919230,169067846,105126519,155440448
0,167144068,110023459,173070034,146320876
1,4487225,6662860,2530745,900277
0,146848941,138186274,93515907,179655578
1,88595187,98595486,97754624,98768853
1,37458489,34370287,34610096,28553162
1,70536289,70221266,63678796,50218066
1,145611250,143847358,151069758,146869198
1,138314625,134978024,138248302,134089419
1,2850864,3556377,3445863,3924961
0,60517801,147888352,103236737,138000089
0,201344547,109062347,158918753,185927854
0,136611628,84190037,30948227,134195257
1,148309604,148227727,146600417,127326331
0,40319296,163795318,208898299,11456263
0,127262127,127316594,16314017,191716096
1,63967481,37920553,62833514,65018821
0,211292671,202576645,211259876,146009645
0,171112521,180487502,202324268,172606325
0,163839349,141034306,76133896,75900455
1,189923420,189922676,189924734,189923024
1,182071561,178907525,156935902,183808525
1,128401283,127786638,133793879,157437005
0,147608385,164255596,150479880,121914841
1,129327903,136068675,114371298,131023150
1,194374093,195990282,185922509,195192536
1,75069529,55657767,44131887,64014517
0,48680779,199545767,59488578,210459289
0,188794709,32563181,128492771,170458522
1,99376531,97971027,93515907,95828892
0,120651569,126777966,127165662,159314257
1,156154987,157475040,157005187,33707179
0,207584135,125032931,99651297,201266135
0,146247019,191770406,56647831,88894875
1,205945543,111712004,167398156,174360818
1,144744853,152925543,152805231,154352739
1,184087161,187590681,182767585,186065655
0,206928155,159935349,59613741,154709183
0,142791529,152627759,67439616,143051075
1,63110258,37919664,13144190,53943951
0,155025583,158277139,50243568,158612480
1,107423248,105501442,108790272,99661555
0,168874528,150289838,173239965,104934947
0,147837802,198998658,203278072,187954459
1,119125244,122643622,103448971,89490640
1,185202438,185198333,180759559,185766426
0,66341011,135698190,166444838,205471079
1,44366670,46324151,37503457,46504722
0,158431254,145471453,63449449,153260240
1,59738575,53125427,52553974,59116499
0,63935116,209471663,155789655,74883720
1,59993119,60621934,60085141,55108013
1,128327393,132200636,133367679,123269492
1,139504923,126394831,142845377,138337337
1,67473151,68663001,69965928,69028503
1,69730985,70653181,66910488,70056830
1,193406324,183264703,151323253,193907154
0,94255477,192934655,156101760,163787033
0,199690975,140760485,170220329,125789577
1,181166584,188648311,188567574,180652935
1,152725838,160519769,148073915,133170535
1,22445372,64946114,79819377,79046408
1,61350770,51664325,64356040,64936236
1,142407754,131479620,106623858,142369781
1,134939292,156932726,190547288,115633953
1,60674417,96375647,110354610,107647512
1,178081873,177067655,177542667,153671369
1,18929854,18870376,13456523,19448083
1,26077267,25588206,29556774,30452505
1,146144156,142088521,145491754,138124866
0,170958662,131764286,52954824,120577015
0,158174737,201536110,124285281,141610052
0,196849823,98994091,73710881,84312340
0,201079447,147562685,18009410,179021256
0,148296840,50397033,201038632,173892360
1,156405933,156264808,154594733,114124212
1,60727703,125476338,141119105,143770680
0,157842309,205098308,166549425,82266913
0,146811180,103078921,54653833,156375077
0,142498250,213557650,57541216,184295617
0,164851838,75384771,130939983,208614677
0,177383256,37559871,119882983,160690657
0,116918467,192284201,209065608,213559283
0,123322382,146598301,96493509,207230468
0,73269955,131149709,158909028,33711374
1,73825152,185028495,182663222,201020544
0,149485486,135965756,81146933,80520771
1,143492265,146688487,145976745,144878044
0,172629441,58607011,168253252,186573032
1,73269955,44044344,78967085,84369456
1,55653943,39664453,51400117,45899947
1,78542940,62692758,68185751,71662950
1,83388957,92184381,87433778,86405566
0,214251597,134926738,161408941,75918802
1,198008193,48034939,152756228,200845721
0,161643220,48097502,65519035,150114257
0,111158145,61260502,62220274,148482739
0,166841748,158685030,51088769,78267248
1,152054870,155233591,145908664,160115992
1,152036760,150135310,151372346,149576405
1,126658638,121120249,108751009,122592460
1,204633518,204257147,204645882,204171229
1,33166511,33878744,32181128,29867477
0,193824879,158096050,40013049,214780138
0,115592690,189410004,105996229,119078663
1,121648421,149210158,70326811,115202141
1,200595002,199306926,197097065,200968988
0,30139794,189121156,158862186,169964732
1,195594937,192427572,188215923,150366254
1,74079700,75508902,56011236,72410795
1,153408319,155201275,152045277,153700903
0,139420590,89626857,106440618,49876650
1,29970002,43143134,1728644,113978386
1,88983135,90097673,86929330,97355966
0,197423739,181155028,170502532,98281937
1,121867096,124146847,120258048,120642748
1,143131917,153061485,140237486,161964668
1,188030843,177328161,162207942,182006083
0,183242758,130740370,168167977,163584429
1,88497140,88039148,93854841,64726626
1,138281035,196908175,156253237,142786350
1,138958806,152289576,148691574,145732903
1,213643554,211406023,211259876,195492295
1,88345157,86650916,93046334,91655818
0,205037989,131779244,137749542,209372647
1,85976649,34207002,83446650,21398383
1,167046897,184752035,176825181,191396440
0,129066182,174548184,189374570,205120859
1,22042453,10702871,67245022,48539606
1,173708413,164918382,185354083,190777597
1,149709010,145420361,152778830,148482739
1,142707487,21944498,145317780,126764805
1,134075872,168182731,173239965,158186025
1,138519024,157052904,121357945,131507789
0,116251102,140964862,112776517,132674739
1,67487550,48711511,48308330,53205112
1,16182808,16762652,16314017,14795925
1,196262088,195092882,194223277,196688736
1,184407267,194254591,191779204,197596364
1,119315114,124630149,124415012,120693670
1,47527046,48444005,51761450,31157330
1,146323647,156040800,148807147,156943950
1,21341222,137515355,142591482,114924949
0,150605882,188035876,118584879,134599721
0,115215637,146340716,40706967,196536779
0,117408305,92600274,142637181,148036938
1,139834364,139493238,134863045,134150702
0,164085650,72655925,50633818,145533048
1,140062417,140502493,108967800,97391098
1,52927431,33141368,52815722,55217661
1,145599750,145868667,117796962,149862260
0,153818736,116511103,152085573,142304783
0,88983135,147706873,99835256,126339906
1,159487066,153809894,154472821,154337694
1,69262702,60089677,74440568,74086483
0,50056129,59719511,173818248,104262033
1,44949400,9595635,47260332,46155496
1,63103177,62481084,63478700,57644884
0,121611896,140031097,88575840,75280555
0,182029340,78507749,89694413,100084474
1,180749212,167705438,168167977,169973551
1,191022771,189910816,189970490,189911658
1,71210763,65696545,73490228,76136515
0,154244912,206282095,103714211,137519046
1,146413132,151729103,149636829,149674309
0,171794271,28794025,185522161,192334126
1,115935476,127143402,107546003,131740542
0,130233357,192611125,116091727,193875483
1,172482275,102579974,64110196,161297971
1,213006920,52610863,81763712,165364119
0,162860367,103589816,90192719,185530656
0,145714446,68422982,20380981,27892715
1,190060756,191315642,10481354,184975115
0,88975772,164175111,152189030,212646559
0,210373455,53922976,208430002,136784729
0,203173795,117628797,94255025,197347598
1,117926959,87801547,93923470,78918832
1,203456171,205363381,206991249,210247976
0,144012069,9595635,52553974,122681088
1,138905268,179795458,147045170,161436664
1,170049835,183390804,186183457,190239835
0,111850505,193256012,134019372,153692884
1,149975778,163580515,91024356,163370625
0,205295176,189105440,80697480,60466262
0,167068838,164222396,185822785,146529038
1,113591256,117252332,115281834,116884330
0,195796051,175133578,124415012,146216380
1,109397449,110014594,132431058,134110706
1,63103158,59719511,63757495,61139255
0,114680593,214970236,100446840,183154971
1,120790603,151934569,151096673,140553400
0,115347188,135145806,29953250,175414452
1,207015587,208350458,208917238,211631737
0,115273219,194267081,145208094,113262524
1,184693526,159586900,156384405,163810076
0,188196130,110545141,47763771,35313551
0,129112756,214291552,152675557,139504432
0,49195232,138900378,93562124,134638735
1,109291700,117361515,118339602,117858404
0,118758503,139739495,49893726,191539592
1,151927816,146950425,156199629,148934133
1,103370780,77767091,78029835,98320106
1,83988124,99133289,99828386,92290857
1,45632088,53015733,53116128,55761442
1,112998780,106738492,112915372,105806414
0,70134023,202547349,57022353,167939656
1,82197836,56662383,78716584,61603515
0,106995944,83243066,18941010,127537429
0,153155752,101004637,18390006,130792460
1,26599574,23535108,22209584,20574149
0,79199977,157035896,101870304,75620568
1,106146754,130462786,115337703,167244354
1,158431254,146819283,152568656,157892065
0,134884335,114553193,152168190,140776008
0,208752776,130512815,80575493,177037605
0,158292368,167569153,140991395,167315021
0,122229490,208695045,70624097,173134114
1,87373562,108724624,13109101,12553904
1,88871050,88305625,87750670,89174440
0,54576315,152891660,133682870,203524086
0,141354993,177223325,194175576,84235855
0,124831376,178675773,89424840,210594710
0,154300653,191051636,161306518,176643263
1,139398347,148475980,157382715,152431538
1,104348608,138408906,134107722,82793106
1,50056129,50464666,50171718,50454687
1,57385271,57918957,57957719,58877964
0,140996303,141694716,105985543,192375520
1,210263673,209942147,196295306,209816310
1,90786866,74285953,82332975,86694875
1,207787133,205463688,207989785,166892327
0,201704588,30657610,102965001,106726370
0,177594379,101125692,170772690,50515216
0,15049864,149179877,209728116,202264712
1,184074367,178197073,190610367,164011898
1,146046377,139118931,133215232,146413151
1,44161347,114276782,110721869,96002750
0,149975778,181343056,61507967,160589975
1,188780458,178411532,182339535,178820206
0,179577326,66022425,50854987,201798750
1,184394560,180371248,97993367,156256343
0,120543580,149094273,127877732,159234646
1,49569999,40356127,48083544,48998777
0,51958708,63429577,190882431,213952612
1,202437448,172433924,211436519,209715261
1,116331055,138605647,150327974,145924437
1,102911897,119138316,117634173,121187272
0,207008596,8839072,142989366,114215302
0,157076863,121499102,69826714,76792353
0,132313914,156999910,147448378,201845901
1,153895728,150831797,165390694,165389774
1,74618421,29180670,71212466,25999377
0,151957957,154144127,75169129,51074649
0,150666914,185667042,202285667,129145151
0,104512426,10607625,126561114,116387524
1,172162549,158864245,181060204,129325875
1,148869173,145850872,147448378,144924403
1,131559721,138551204,101727614,131009913
0,131888730,165223013,151956651,123317921
0,159217165,209968775,150985220,61449364
0,162080792,143185117,204646376,204162676
0,61372398,200767476,194918733,42561244
0,155614528,209800127,81763712,173675454
1,212256572,146258834,148316553,23411964
1,124720185,122248723,57635065,100521938
0,143280766,85775936,208574694,203929823
0,155224377,171522490,107545903,147414585
1,49933193,49933292,38715274,48304147
1,146262072,166404408,149091265,128395491
1,92433654,93156371,93854841,92128510
1,149754983,140954466,151249913,150210535
1,131858115,132871272,139510624,138078895
1,98797364,100939516,96274495,88386762
0,205031717,104688826,109517137,184503855
0,212841689,127517125,53074886,56585577
0,153961796,147987221,193924437,187797662
0,93362354,138720805,86987207,153101397
0,204482870,31407198,78860473,203796171
0,204271651,196073214,171945660,184416103
0,132953502,106269794,121304543,153224897
0,148141757,112377466,191051313,80757785
0,194051906,205022294,157974876,161711269
1,107978874,107056784,118906296,73095054
0,31961363,150408295,145908664,143136418
0,76396478,26769976,55089686,31466807
0,148980798,206970143,100433729,55739442
1,13643915,11423025,12226656,13740254
0,93754298,212639106,199322384,93181088
1,20697782,21783302,21536146,21874228
1,67476398,61353245,71479862,73207729
1,47585142,77529116,49614183,61396349
0,151727261,185906447,52231772,134938082
0,175547241,206087522,148874819,202168282
1,150768452,153558830,154696784,149311724
1,52562409,67402587,80575493,77269292
1,65914289,61515027,66537116,42561244
1,181138286,109694543,97811289,103633749
0,188374628,156855389,154696784,77970612
0,81688291,169931444,33807891,192735565
0,196357472,196908807,185354083,125583816
0,155560936,169022189,94828125,139328606
1,97709253,103771698,98373434,102927697
1,77586349,87703515,86017095,50218398
1,97665727,45740703,52231772,96242129
1,126140788,98014961,96493509,172436368
0,163470454,209585695,190962040,164752248
1,94671451,100166343,89130143,51897233
1,163320729,171361332,105567461,150730451
1,20695289,22165980,40802787,23411964
0,136085304,164309647,57059259,129369861
0,189301880,194227241,206490852,22475547
0,93978889,137784177,44131887,161677147
1,170619898,130003966,137655205,77419881
1,214229007,214228745,212332421,206910567
1,88979318,88233093,84173401,75117518
0,186427262,152886236,151052213,21197171
0,176718698,66143857,141802937,143323824
0,207829190,115777103,120670123,66301495
1,188330733,177961679,194918733,174183392
0,189266294,136036659,133367679,190922584
1,130511577,200602199,89424840,125443982
0,176830270,210204991,111647142,187703767
1,191494444,187708876,182763751,191723626
0,90286905,150144219,187634180,80185579
0,138104688,188367188,7697377,150916458
0,97345382,193479573,172724127,183179503
1,133729409,127423795,135005671,137998641
0,204450255,144452903,157624791,193649920
1,178206958,139085533,157787478,137043205
0,85976649,151000558,106271213,132847494
0,187870918,200029845,208958844,204855798
0,154415335,147739563,198217025,56119211
1,115212834,117304325,105543273,116816667
1,129316090,126420701,110874909,113024536
0,179210391,184445262,131176369,129883137
1,202357837,202553609,202554622,202554319
0,203604244,160696281,192747040,195889723
0,197821372,115229597,24524957,83807939
1,151243920,151357913,154594733,148910854
1,101566467,113763838,135861438,86417490
0,67929878,186516487,67672284,131740542
1,199818600,143007731,192906858,179925944
1,170842717,164019564,173440296,173857139
1,26150822,150144219,105687217,150190785
0,124461049,135404517,125368696,138575466
0,184101632,51793289,78799285,150114257
1,73839728,70677968,77408384,76584575
0,188993728,117768177,126176371,208619662
1,72425857,123778037,99616762,172135784
0,188641244,149843980,22027497,85414449
0,151680026,130872690,78967085,149556777
0,65407333,214266513,206545478,114218454
0,75535529,211809944,138335334,210279855
1,57126230,127600340,130416682,132844148
1,87190970,54588222,20495366,43380499
1,29697042,31601973,12542202,37278802
0,188387342,49051537,154986696,171821238
0,190196820,94762243,131586141,172513274
0,94630914,189593708,160595673,178458136
0,119675393,206496875,134102653,52475767
1,140434515,124824022,139902443,142380143
0,122059467,64196834,96759097,195728015
0,136779427,198799438,89424840,144418062
0,192746252,187571451,96693572,126470179
1,145112504,141697574,151956651,157189310
0,121649751,182587466,20476521,149708068
0,206769657,115500722,151140664,116157828
1,62281740,53398867,56647831,58922366
0,180198062,200507269,75949060,184112837
0,152659654,162513105,92499307,136705979
1,146616250,128774745,146240215,146605016
0,85551094,113083379,5078143,115860585
0,71033650,78553874,180956838,156291742
1,111331286,111273640,115802598,116973490
0,170255404,154882851,68185751,134720584
0,125237845,141825906,24269716,104654676
0,110459620,65533331,71133230,191903220
0,148163576,138273241,126177146,79542928
0,191204690,49094720,139626264,15911270
1,101130751,111924684,84509816,106190814
0,146649885,203652972,80241659,80621546
1,7135475,11652756,29953250,28180495
0,139159388,105606204,147730065,144631010
0,115144773,155841882,190291277,42547924
1,194343309,195519334,181109657,186155761
0,124715789,153065784,91233366,187175917
1,17801616,154210922,20372223,206285745
0,87015830,129218887,161624158,205720295
1,155339146,119515636,68115224,173439148
1,43058481,90869005,148901579,89124293
1,151460948,149980585,121072298,144256863
1,121017251,127522772,129635409,120204443
0,183744838,156457052,137055507,143191043
0,87577561,175156371,75506260,105850798
1,122781582,94762243,134019372,132451315
1,186111140,179106239,189770819,180946652
1,187545676,187312569,181012464,179021256
1,124602975,123250023,125539281,123476891
