item_1,item_2,item_3,item_4,label
128401283,174377901,201423668,90193462,2381
180205048,174377901,201423668,90193462,2381
200394206,174377901,201423668,90193462,2381
193109885,174377901,201423668,90193462,2381
132187309,204711502,201423668,90193462,2381
132187309,197711978,201423668,90193462,2381
132187309,53038803,201423668,90193462,2381
132187309,170780656,201423668,90193462,2381
132187309,174377901,132799955,90193462,2381
132187309,174377901,84227505,90193462,2381
132187309,174377901,188257868,90193462,2381
132187309,174377901,89328056,90193462,2381
132187309,174377901,201423668,166670458,2381
132187309,174377901,201423668,125624471,2381
132187309,174377901,201423668,48442148,2381
132187309,174377901,201423668,87788311,2381
210665654,213332998,197751074,214346897,2382
132799955,213332998,197751074,214346897,2382
144042260,213332998,197751074,214346897,2382
101837389,213332998,197751074,214346897,2382
194343278,213332998,197751074,214346897,2382
210665654,108840796,197751074,214346897,2382
210665654,101861601,197751074,214346897,2382
210665654,137099874,197751074,214346897,2382
210665654,172642064,197751074,214346897,2382
210665654,213332998,197751266,214346897,2382
210665654,213332998,60676475,214346897,2382
210665654,213332998,178165399,214346897,2382
210665654,213332998,194175576,214346897,2382
210665654,213332998,197751074,103655646,2382
210665654,213332998,197751074,165843420,2382
210665654,213332998,197751074,170689536,2382
210665654,213332998,197751074,174431417,2382
184741614,196876902,192461049,33323910,2383
211441313,196876902,192461049,33323910,2383
168583139,196876902,192461049,33323910,2383
8403588,196876902,192461049,33323910,2383
179589022,196876902,192461049,33323910,2383
184741614,182893674,192461049,33323910,2383
184741614,156459354,192461049,33323910,2383
184741614,179902666,192461049,33323910,2383
184741614,109490714,192461049,33323910,2383
184741614,196876902,148340362,33323910,2383
184741614,196876902,192129065,33323910,2383
184741614,196876902,208479450,33323910,2383
184741614,196876902,183820992,33323910,2383
184741614,196876902,192461049,103806631,2383
184741614,196876902,192461049,150592195,2383
184741614,196876902,192461049,180929253,2383
184741614,196876902,192461049,150427625,2383
92124335,114634433,7532302,47842230,2384
114607175,114634433,7532302,47842230,2384
158368525,114634433,7532302,47842230,2384
185777062,114634433,7532302,47842230,2384
214352821,114634433,7532302,47842230,2384
92124335,208708168,7532302,47842230,2384
92124335,178156627,7532302,47842230,2384
92124335,190421113,7532302,47842230,2384
92124335,147488593,7532302,47842230,2384
92124335,114634433,7532293,47842230,2384
92124335,114634433,214760650,47842230,2384
92124335,114634433,191687876,47842230,2384
92124335,114634433,182590037,47842230,2384
92124335,114634433,7532302,191539702,2384
92124335,114634433,7532302,149636852,2384
92124335,114634433,7532302,163064939,2384
92124335,114634433,7532302,187136636,2384
139994349,155749101,153150192,101744463,2385
132012364,155749101,153150192,101744463,2385
139422422,155749101,153150192,101744463,2385
159280261,155749101,153150192,101744463,2385
181050632,155749101,153150192,101744463,2385
139994349,150779580,153150192,101744463,2385
139994349,188445135,153150192,101744463,2385
139994349,37919664,153150192,101744463,2385
139994349,211838097,153150192,101744463,2385
139994349,155749101,172937869,101744463,2385
139994349,155749101,148485637,101744463,2385
139994349,155749101,159280261,101744463,2385
139994349,155749101,162575772,101744463,2385
139994349,155749101,153150192,160036957,2385
139994349,155749101,153150192,206367135,2385
139994349,155749101,153150192,128176986,2385
139994349,155749101,153150192,116918289,2385
184137943,128392525,181331494,177280529,2386
200682655,128392525,181331494,177280529,2386
194461158,128392525,181331494,177280529,2386
158980497,128392525,181331494,177280529,2386
99049016,128392525,181331494,177280529,2386
184137943,193318701,181331494,177280529,2386
184137943,170712003,181331494,177280529,2386
184137943,47615814,181331494,177280529,2386
184137943,101388973,181331494,177280529,2386
184137943,128392525,110721869,177280529,2386
184137943,128392525,57653918,177280529,2386
184137943,128392525,52518756,177280529,2386
184137943,128392525,53009911,177280529,2386
184137943,128392525,181331494,182566684,2386
184137943,128392525,181331494,140987141,2386
184137943,128392525,181331494,206240780,2386
184137943,128392525,181331494,96239349,2386
191395813,203507857,203691528,7109032,2387
117456368,203507857,203691528,7109032,2387
144858666,203507857,203691528,7109032,2387
165948338,203507857,203691528,7109032,2387
198598908,203507857,203691528,7109032,2387
191395813,178738176,203691528,7109032,2387
191395813,213513387,203691528,7109032,2387
191395813,88039148,203691528,7109032,2387
191395813,135912795,203691528,7109032,2387
191395813,203507857,102070055,7109032,2387
191395813,203507857,195374977,7109032,2387
191395813,203507857,160893187,7109032,2387
191395813,203507857,130287707,7109032,2387
191395813,203507857,203691528,189263632,2387
191395813,203507857,203691528,190413373,2387
191395813,203507857,203691528,150894162,2387
191395813,203507857,203691528,208626147,2387
160969480,161397420,169620399,170212145,2388
195203287,161397420,169620399,170212145,2388
187534659,161397420,169620399,170212145,2388
168461524,161397420,169620399,170212145,2388
170772690,161397420,169620399,170212145,2388
160969480,194696597,169620399,170212145,2388
160969480,205359804,169620399,170212145,2388
160969480,183958430,169620399,170212145,2388
160969480,126122248,169620399,170212145,2388
160969480,161397420,207465093,170212145,2388
160969480,161397420,85714592,170212145,2388
160969480,161397420,8444460,170212145,2388
160969480,161397420,63424555,170212145,2388
160969480,161397420,169620399,158152723,2388
160969480,161397420,169620399,159577969,2388
160969480,161397420,169620399,170213262,2388
160969480,161397420,169620399,145311905,2388
204949667,208750281,201157146,161130505,2389
147250094,208750281,201157146,161130505,2389
139289288,208750281,201157146,161130505,2389
149759427,208750281,201157146,161130505,2389
140114874,208750281,201157146,161130505,2389
204949667,191968834,201157146,161130505,2389
204949667,210957744,201157146,161130505,2389
204949667,184082224,201157146,161130505,2389
204949667,206025378,201157146,161130505,2389
204949667,208750281,140246410,161130505,2389
204949667,208750281,212468326,161130505,2389
204949667,208750281,111365925,161130505,2389
204949667,208750281,135720556,161130505,2389
204949667,208750281,201157146,33604409,2389
204949667,208750281,201157146,86232158,2389
204949667,208750281,201157146,13540057,2389
204949667,208750281,201157146,98169744,2389
176823785,167448337,192571063,195984406,2390
44335837,167448337,192571063,195984406,2390
50216046,167448337,192571063,195984406,2390
149479695,167448337,192571063,195984406,2390
127357972,167448337,192571063,195984406,2390
176823785,102197983,192571063,195984406,2390
176823785,198365083,192571063,195984406,2390
176823785,165237872,192571063,195984406,2390
176823785,11473417,192571063,195984406,2390
176823785,167448337,154438836,195984406,2390
176823785,167448337,184498601,195984406,2390
176823785,167448337,185855160,195984406,2390
176823785,167448337,182763751,195984406,2390
176823785,167448337,192571063,179999049,2390
176823785,167448337,192571063,193683028,2390
176823785,167448337,192571063,179904105,2390
176823785,167448337,192571063,146388593,2390
50084219,73886410,1154163,57813148,2391
88188725,73886410,1154163,57813148,2391
78225151,73886410,1154163,57813148,2391
81506359,73886410,1154163,57813148,2391
18121248,73886410,1154163,57813148,2391
50084219,212305489,1154163,57813148,2391
50084219,191533419,1154163,57813148,2391
50084219,55005532,1154163,57813148,2391
50084219,139857067,1154163,57813148,2391
50084219,73886410,188114389,57813148,2391
50084219,73886410,143852448,57813148,2391
50084219,73886410,163163246,57813148,2391
50084219,73886410,202554323,57813148,2391
50084219,73886410,1154163,113396350,2391
50084219,73886410,1154163,86242581,2391
50084219,73886410,1154163,154110725,2391
50084219,73886410,1154163,103708902,2391
88979318,88233093,84173401,75117518,2392
106634342,88233093,84173401,75117518,2392
122967529,88233093,84173401,75117518,2392
178031661,88233093,84173401,75117518,2392
115201200,88233093,84173401,75117518,2392
88979318,114276782,84173401,75117518,2392
88979318,57102593,84173401,75117518,2392
88979318,163565913,84173401,75117518,2392
88979318,119755875,84173401,75117518,2392
88979318,88233093,190536889,75117518,2392
88979318,88233093,142266433,75117518,2392
88979318,88233093,211983086,75117518,2392
88979318,88233093,176307625,75117518,2392
88979318,88233093,84173401,203168296,2392
88979318,88233093,84173401,211145017,2392
88979318,88233093,84173401,112511236,2392
88979318,88233093,84173401,155273185,2392
116488222,113099942,75685368,91694720,2393
41638330,113099942,75685368,91694720,2393
199526890,113099942,75685368,91694720,2393
182118858,113099942,75685368,91694720,2393
187336641,113099942,75685368,91694720,2393
116488222,73674579,75685368,91694720,2393
116488222,159562058,75685368,91694720,2393
116488222,109062347,75685368,91694720,2393
116488222,144972013,75685368,91694720,2393
116488222,113099942,95909930,91694720,2393
116488222,113099942,170422643,91694720,2393
116488222,113099942,140051036,91694720,2393
116488222,113099942,72695884,91694720,2393
116488222,113099942,75685368,115773437,2393
116488222,113099942,75685368,191537320,2393
116488222,113099942,75685368,141605509,2393
116488222,113099942,75685368,181581098,2393
136063801,140317851,112378503,148472068,2394
177968791,140317851,112378503,148472068,2394
192853927,140317851,112378503,148472068,2394
207429949,140317851,112378503,148472068,2394
86344314,140317851,112378503,148472068,2394
136063801,60423411,112378503,148472068,2394
136063801,86218372,112378503,148472068,2394
136063801,197114642,112378503,148472068,2394
136063801,145201440,112378503,148472068,2394
136063801,140317851,167448337,148472068,2394
136063801,140317851,102197983,148472068,2394
136063801,140317851,198365083,148472068,2394
136063801,140317851,11652756,148472068,2394
136063801,140317851,112378503,135787682,2394
136063801,140317851,112378503,32291007,2394
136063801,140317851,112378503,212068077,2394
136063801,140317851,112378503,158011226,2394
152560355,152252626,152130766,154221758,2395
28930634,152252626,152130766,154221758,2395
150504817,152252626,152130766,154221758,2395
162497277,152252626,152130766,154221758,2395
72813839,152252626,152130766,154221758,2395
152560355,67503028,152130766,154221758,2395
152560355,184298050,152130766,154221758,2395
152560355,188683663,152130766,154221758,2395
152560355,162628317,152130766,154221758,2395
152560355,152252626,173124168,154221758,2395
152560355,152252626,179310076,154221758,2395
152560355,152252626,195353507,154221758,2395
152560355,152252626,149564152,154221758,2395
152560355,152252626,152130766,179103801,2395
152560355,152252626,152130766,93546465,2395
152560355,152252626,152130766,148866605,2395
152560355,152252626,152130766,189055945,2395
205244662,209970388,165801960,195858003,2396
212204932,209970388,165801960,195858003,2396
204371500,209970388,165801960,195858003,2396
171902883,209970388,165801960,195858003,2396
94089790,209970388,165801960,195858003,2396
205244662,212093696,165801960,195858003,2396
205244662,201795434,165801960,195858003,2396
205244662,79156870,165801960,195858003,2396
205244662,12127217,165801960,195858003,2396
205244662,209970388,154760751,195858003,2396
205244662,209970388,94302398,195858003,2396
205244662,209970388,184074367,195858003,2396
205244662,209970388,180362424,195858003,2396
205244662,209970388,165801960,169055024,2396
205244662,209970388,165801960,196054590,2396
205244662,209970388,165801960,136640367,2396
205244662,209970388,165801960,129810660,2396
191374256,178134583,188330180,191564525,2397
94685447,178134583,188330180,191564525,2397
114505979,178134583,188330180,191564525,2397
120004557,178134583,188330180,191564525,2397
185070116,178134583,188330180,191564525,2397
191374256,189875914,188330180,191564525,2397
191374256,119675801,188330180,191564525,2397
191374256,160051121,188330180,191564525,2397
191374256,127548159,188330180,191564525,2397
191374256,178134583,161606844,191564525,2397
191374256,178134583,137868811,191564525,2397
191374256,178134583,198598113,191564525,2397
191374256,178134583,124467699,191564525,2397
191374256,178134583,188330180,71545997,2397
191374256,178134583,188330180,167297685,2397
191374256,178134583,188330180,181156496,2397
191374256,178134583,188330180,193299696,2397
212358796,214357875,203764814,207228920,2398
182294754,214357875,203764814,207228920,2398
194448847,214357875,203764814,207228920,2398
209214131,214357875,203764814,207228920,2398
164223483,214357875,203764814,207228920,2398
212358796,185174324,203764814,207228920,2398
212358796,126042361,203764814,207228920,2398
212358796,27703246,203764814,207228920,2398
212358796,197430047,203764814,207228920,2398
212358796,214357875,206126964,207228920,2398
212358796,214357875,61835831,207228920,2398
212358796,214357875,41447361,207228920,2398
212358796,214357875,189727954,207228920,2398
212358796,214357875,203764814,209321203,2398
212358796,214357875,203764814,207351421,2398
212358796,214357875,203764814,174189049,2398
212358796,214357875,203764814,206630888,2398
186683768,194894530,181140893,191310285,2399
180139344,194894530,181140893,191310285,2399
82022409,194894530,181140893,191310285,2399
146833628,194894530,181140893,191310285,2399
146816291,194894530,181140893,191310285,2399
186683768,158720284,181140893,191310285,2399
186683768,166341860,181140893,191310285,2399
186683768,97978482,181140893,191310285,2399
186683768,126033179,181140893,191310285,2399
186683768,194894530,181140878,191310285,2399
186683768,194894530,155012082,191310285,2399
186683768,194894530,155062677,191310285,2399
186683768,194894530,68757308,191310285,2399
186683768,194894530,181140893,181212416,2399
186683768,194894530,181140893,192405380,2399
186683768,194894530,181140893,111565948,2399
186683768,194894530,181140893,172805213,2399
168959204,168196625,186540746,172012160,2400
209567484,168196625,186540746,172012160,2400
83437287,168196625,186540746,172012160,2400
154438836,168196625,186540746,172012160,2400
143210754,168196625,186540746,172012160,2400
168959204,45607378,186540746,172012160,2400
168959204,139997616,186540746,172012160,2400
168959204,113936079,186540746,172012160,2400
168959204,187971999,186540746,172012160,2400
168959204,168196625,152736065,172012160,2400
168959204,168196625,74440568,172012160,2400
168959204,168196625,204139945,172012160,2400
168959204,168196625,208425701,172012160,2400
168959204,168196625,186540746,173520615,2400
168959204,168196625,186540746,131923773,2400
168959204,168196625,186540746,190316305,2400
168959204,168196625,186540746,209444649,2400
202438536,205232914,146651020,196774732,2401
203595781,205232914,146651020,196774732,2401
142125850,205232914,146651020,196774732,2401
44156226,205232914,146651020,196774732,2401
180576466,205232914,146651020,196774732,2401
202438536,167254101,146651020,196774732,2401
202438536,214762190,146651020,196774732,2401
202438536,117708620,146651020,196774732,2401
202438536,170491261,146651020,196774732,2401
202438536,205232914,40013021,196774732,2401
202438536,205232914,147852567,196774732,2401
202438536,205232914,72052814,196774732,2401
202438536,205232914,209831412,196774732,2401
202438536,205232914,146651020,186512657,2401
202438536,205232914,146651020,183646750,2401
202438536,205232914,146651020,195299666,2401
202438536,205232914,146651020,61929666,2401
195939404,200891353,200839839,195924838,2402
163123276,200891353,200839839,195924838,2402
180312916,200891353,200839839,195924838,2402
140539439,200891353,200839839,195924838,2402
146833628,200891353,200839839,195924838,2402
195939404,126897261,200839839,195924838,2402
195939404,139909204,200839839,195924838,2402
195939404,182845903,200839839,195924838,2402
195939404,136573892,200839839,195924838,2402
195939404,200891353,173797224,195924838,2402
195939404,200891353,109591059,195924838,2402
195939404,200891353,100754012,195924838,2402
195939404,200891353,133248721,195924838,2402
195939404,200891353,200839839,205441556,2402
195939404,200891353,200839839,199770333,2402
195939404,200891353,200839839,204269093,2402
195939404,200891353,200839839,172104922,2402
190335273,204247948,160145398,188120430,2403
179328807,204247948,160145398,188120430,2403
84794767,204247948,160145398,188120430,2403
206807259,204247948,160145398,188120430,2403
201893808,204247948,160145398,188120430,2403
190335273,180626291,160145398,188120430,2403
190335273,160177526,160145398,188120430,2403
190335273,134703927,160145398,188120430,2403
190335273,214759834,160145398,188120430,2403
190335273,204247948,120450672,188120430,2403
190335273,204247948,195324541,188120430,2403
190335273,204247948,62030640,188120430,2403
190335273,204247948,77272553,188120430,2403
190335273,204247948,160145398,184020328,2403
190335273,204247948,160145398,110953870,2403
190335273,204247948,160145398,198315886,2403
190335273,204247948,160145398,171607508,2403
184586698,157665460,61343964,67101298,2404
156366041,157665460,61343964,67101298,2404
173119264,157665460,61343964,67101298,2404
194294768,157665460,61343964,67101298,2404
215037227,157665460,61343964,67101298,2404
184586698,118087757,61343964,67101298,2404
184586698,148709103,61343964,67101298,2404
184586698,183679096,61343964,67101298,2404
184586698,169810467,61343964,67101298,2404
184586698,157665460,120019743,67101298,2404
184586698,157665460,150135730,67101298,2404
184586698,157665460,187271869,67101298,2404
184586698,157665460,150392398,67101298,2404
184586698,157665460,61343964,119882983,2404
184586698,157665460,61343964,55108786,2404
184586698,157665460,61343964,15463580,2404
184586698,157665460,61343964,144522076,2404
127005240,169542693,150769807,125356382,2405
199847526,169542693,150769807,125356382,2405
192239536,169542693,150769807,125356382,2405
180102608,169542693,150769807,125356382,2405
174139876,169542693,150769807,125356382,2405
127005240,122940878,150769807,125356382,2405
127005240,73832329,150769807,125356382,2405
127005240,162006869,150769807,125356382,2405
127005240,131381963,150769807,125356382,2405
127005240,169542693,213885170,125356382,2405
127005240,169542693,207854735,125356382,2405
127005240,169542693,164724526,125356382,2405
127005240,169542693,124125984,125356382,2405
127005240,169542693,150769807,129525951,2405
127005240,169542693,150769807,128703005,2405
127005240,169542693,150769807,101165901,2405
127005240,169542693,150769807,88681637,2405
115216617,150709552,151250841,140599166,2406
115290873,150709552,151250841,140599166,2406
185074418,150709552,151250841,140599166,2406
153895728,150709552,151250841,140599166,2406
154438836,150709552,151250841,140599166,2406
115216617,177899104,151250841,140599166,2406
115216617,87222357,151250841,140599166,2406
115216617,12127217,151250841,140599166,2406
115216617,150726069,151250841,140599166,2406
115216617,150709552,169022615,140599166,2406
115216617,150709552,78802503,140599166,2406
115216617,150709552,102940263,140599166,2406
115216617,150709552,54698244,140599166,2406
115216617,150709552,151250841,154222409,2406
115216617,150709552,151250841,175822746,2406
115216617,150709552,151250841,145533048,2406
115216617,150709552,151250841,155678591,2406
189696590,186606937,106356723,170317333,2407
142226168,186606937,106356723,170317333,2407
156452058,186606937,106356723,170317333,2407
85101694,186606937,106356723,170317333,2407
139994349,186606937,106356723,170317333,2407
189696590,134606595,106356723,170317333,2407
189696590,142749844,106356723,170317333,2407
189696590,88870546,106356723,170317333,2407
189696590,94220295,106356723,170317333,2407
189696590,186606937,166403553,170317333,2407
189696590,186606937,184990474,170317333,2407
189696590,186606937,102743235,170317333,2407
189696590,186606937,64390294,170317333,2407
189696590,186606937,106356723,153563900,2407
189696590,186606937,106356723,132349589,2407
189696590,186606937,106356723,150726069,2407
189696590,186606937,106356723,195270758,2407
213326296,200311540,209559366,198348554,2408
173439318,200311540,209559366,198348554,2408
77367965,200311540,209559366,198348554,2408
128069875,200311540,209559366,198348554,2408
124308761,200311540,209559366,198348554,2408
213326296,184265463,209559366,198348554,2408
213326296,117410807,209559366,198348554,2408
213326296,129744039,209559366,198348554,2408
213326296,190795144,209559366,198348554,2408
213326296,200311540,114134990,198348554,2408
213326296,200311540,135532467,198348554,2408
213326296,200311540,118876288,198348554,2408
213326296,200311540,194421658,198348554,2408
213326296,200311540,209559366,185600551,2408
213326296,200311540,209559366,154709183,2408
213326296,200311540,209559366,161820797,2408
213326296,200311540,209559366,133210439,2408
162612343,173661018,14987474,174638756,2409
208364440,173661018,14987474,174638756,2409
163642821,173661018,14987474,174638756,2409
204911329,173661018,14987474,174638756,2409
143664674,173661018,14987474,174638756,2409
162612343,200128845,14987474,174638756,2409
162612343,78480049,14987474,174638756,2409
162612343,192587129,14987474,174638756,2409
162612343,214249100,14987474,174638756,2409
162612343,173661018,190543905,174638756,2409
162612343,173661018,99747865,174638756,2409
162612343,173661018,154687717,174638756,2409
162612343,173661018,137759820,174638756,2409
162612343,173661018,14987474,182895428,2409
162612343,173661018,14987474,97745452,2409
162612343,173661018,14987474,209045970,2409
162612343,173661018,14987474,176847060,2409
164159045,165039731,164218775,163734517,2410
211428928,165039731,164218775,163734517,2410
167470939,165039731,164218775,163734517,2410
188955068,165039731,164218775,163734517,2410
75892507,165039731,164218775,163734517,2410
164159045,164917385,164218775,163734517,2410
164159045,145416972,164218775,163734517,2410
164159045,187565526,164218775,163734517,2410
164159045,154974463,164218775,163734517,2410
164159045,165039731,208431688,163734517,2410
164159045,165039731,173530877,163734517,2410
164159045,165039731,132213507,163734517,2410
164159045,165039731,205760785,163734517,2410
164159045,165039731,164218775,162280666,2410
164159045,165039731,164218775,149211897,2410
164159045,165039731,164218775,198095973,2410
164159045,165039731,164218775,184931633,2410
137053641,130085519,137055507,130103917,2411
191669626,130085519,137055507,130103917,2411
100892209,130085519,137055507,130103917,2411
205441849,130085519,137055507,130103917,2411
154210838,130085519,137055507,130103917,2411
137053641,179896240,137055507,130103917,2411
137053641,145600908,137055507,130103917,2411
137053641,187519395,137055507,130103917,2411
137053641,190046791,137055507,130103917,2411
137053641,130085519,123095318,130103917,2411
137053641,130085519,179876003,130103917,2411
137053641,130085519,138721787,130103917,2411
137053641,130085519,201703285,130103917,2411
137053641,130085519,137055507,128947124,2411
137053641,130085519,137055507,178342970,2411
137053641,130085519,137055507,167317321,2411
137053641,130085519,137055507,188162770,2411
195896315,198330141,199609590,184020328,2412
193817407,198330141,199609590,184020328,2412
88862649,198330141,199609590,184020328,2412
160337472,198330141,199609590,184020328,2412
212738102,198330141,199609590,184020328,2412
195896315,191391446,199609590,184020328,2412
195896315,192306387,199609590,184020328,2412
195896315,188682397,199609590,184020328,2412
195896315,188238986,199609590,184020328,2412
195896315,198330141,173651630,184020328,2412
195896315,198330141,191301278,184020328,2412
195896315,198330141,203164989,184020328,2412
195896315,198330141,202061731,184020328,2412
195896315,198330141,199609590,188120430,2412
195896315,198330141,199609590,110953870,2412
195896315,198330141,199609590,31571293,2412
195896315,198330141,199609590,142590705,2412
140025528,193898736,52439354,35801706,2413
149844968,193898736,52439354,35801706,2413
79566345,193898736,52439354,35801706,2413
183206294,193898736,52439354,35801706,2413
211843956,193898736,52439354,35801706,2413
140025528,143875463,52439354,35801706,2413
140025528,64619553,52439354,35801706,2413
140025528,178956116,52439354,35801706,2413
140025528,181526855,52439354,35801706,2413
140025528,193898736,65048299,35801706,2413
140025528,193898736,161798074,35801706,2413
140025528,193898736,154106280,35801706,2413
140025528,193898736,44161347,35801706,2413
140025528,193898736,52439354,74218643,2413
140025528,193898736,52439354,65832301,2413
140025528,193898736,52439354,53410566,2413
140025528,193898736,52439354,63047162,2413
55873201,62076485,9202904,91777639,2414
97789625,62076485,9202904,91777639,2414
200173523,62076485,9202904,91777639,2414
207559513,62076485,9202904,91777639,2414
116350771,62076485,9202904,91777639,2414
55873201,154140085,9202904,91777639,2414
55873201,195270758,9202904,91777639,2414
55873201,88602075,9202904,91777639,2414
55873201,178946089,9202904,91777639,2414
55873201,62076485,173217094,91777639,2414
55873201,62076485,188955068,91777639,2414
55873201,62076485,127512897,91777639,2414
55873201,62076485,173799064,91777639,2414
55873201,62076485,9202904,180718836,2414
55873201,62076485,9202904,133965781,2414
55873201,62076485,9202904,161436405,2414
55873201,62076485,9202904,182618280,2414
143131917,153061485,140237486,161964668,2415
121723466,153061485,140237486,161964668,2415
147288631,153061485,140237486,161964668,2415
121175576,153061485,140237486,161964668,2415
138519024,153061485,140237486,161964668,2415
143131917,137022086,140237486,161964668,2415
143131917,160051121,140237486,161964668,2415
143131917,204767260,140237486,161964668,2415
143131917,178134583,140237486,161964668,2415
143131917,153061485,157605198,161964668,2415
143131917,153061485,141759158,161964668,2415
143131917,153061485,180259062,161964668,2415
143131917,153061485,191313764,161964668,2415
143131917,153061485,140237486,60561413,2415
143131917,153061485,140237486,209528359,2415
143131917,153061485,140237486,164950056,2415
143131917,153061485,140237486,165611135,2415
175047079,174104716,170666570,176101546,2416
206313993,174104716,170666570,176101546,2416
169989757,174104716,170666570,176101546,2416
150850144,174104716,170666570,176101546,2416
205352245,174104716,170666570,176101546,2416
175047079,213180503,170666570,176101546,2416
175047079,179671724,170666570,176101546,2416
175047079,165756392,170666570,176101546,2416
175047079,75824410,170666570,176101546,2416
175047079,174104716,48307566,176101546,2416
175047079,174104716,78802503,176101546,2416
175047079,174104716,167252969,176101546,2416
175047079,174104716,152617759,176101546,2416
175047079,174104716,170666570,213429350,2416
175047079,174104716,170666570,185187558,2416
175047079,174104716,170666570,188563273,2416
175047079,174104716,170666570,210347528,2416
194461158,193202909,184722990,97445781,2417
200593910,193202909,184722990,97445781,2417
184137943,193202909,184722990,97445781,2417
181988163,193202909,184722990,97445781,2417
190152186,193202909,184722990,97445781,2417
194461158,142508140,184722990,97445781,2417
194461158,119626706,184722990,97445781,2417
194461158,117799587,184722990,97445781,2417
194461158,191889792,184722990,97445781,2417
194461158,193202909,154398231,97445781,2417
194461158,193202909,150536187,97445781,2417
194461158,193202909,213771744,97445781,2417
194461158,193202909,86250397,97445781,2417
194461158,193202909,184722990,196060435,2417
194461158,193202909,184722990,128186252,2417
194461158,193202909,184722990,176301546,2417
194461158,193202909,184722990,171850507,2417
154221191,157666940,157339323,162392777,2418
170380629,157666940,157339323,162392777,2418
201226168,157666940,157339323,162392777,2418
133760003,157666940,157339323,162392777,2418
108516626,157666940,157339323,162392777,2418
154221191,150919306,157339323,162392777,2418
154221191,148682588,157339323,162392777,2418
154221191,182653342,157339323,162392777,2418
154221191,159075812,157339323,162392777,2418
154221191,157666940,15463580,162392777,2418
154221191,157666940,194821143,162392777,2418
154221191,157666940,181591400,162392777,2418
154221191,157666940,119882983,162392777,2418
154221191,157666940,157339323,194915322,2418
154221191,157666940,157339323,198231285,2418
154221191,157666940,157339323,203821549,2418
154221191,157666940,157339323,113108115,2418
193000807,192146242,193389383,204907467,2419
140933492,192146242,193389383,204907467,2419
201769161,192146242,193389383,204907467,2419
178906843,192146242,193389383,204907467,2419
160919248,192146242,193389383,204907467,2419
193000807,181212416,193389383,204907467,2419
193000807,180507100,193389383,204907467,2419
193000807,191310285,193389383,204907467,2419
193000807,170640278,193389383,204907467,2419
193000807,192146242,118496150,204907467,2419
193000807,192146242,65458798,204907467,2419
193000807,192146242,185930664,204907467,2419
193000807,192146242,183008167,204907467,2419
193000807,192146242,193389383,98281937,2419
193000807,192146242,193389383,107667232,2419
193000807,192146242,193389383,128172198,2419
193000807,192146242,193389383,68764707,2419
106340838,149915279,209210145,142580253,2420
120226353,149915279,209210145,142580253,2420
195683340,149915279,209210145,142580253,2420
93486624,149915279,209210145,142580253,2420
145592570,149915279,209210145,142580253,2420
106340838,211913356,209210145,142580253,2420
106340838,178946054,209210145,142580253,2420
106340838,149556777,209210145,142580253,2420
106340838,147917821,209210145,142580253,2420
106340838,149915279,141596326,142580253,2420
106340838,149915279,204641014,142580253,2420
106340838,149915279,146722466,142580253,2420
106340838,149915279,199493769,142580253,2420
106340838,149915279,209210145,140536588,2420
106340838,149915279,209210145,61396349,2420
106340838,149915279,209210145,144090846,2420
106340838,149915279,209210145,136480019,2420
148691471,149564638,159273026,155273185,2421
189090952,149564638,159273026,155273185,2421
149540180,149564638,159273026,155273185,2421
49837371,149564638,159273026,155273185,2421
199506800,149564638,159273026,155273185,2421
148691471,84913130,159273026,155273185,2421
148691471,77768416,159273026,155273185,2421
148691471,126292064,159273026,155273185,2421
148691471,151784662,159273026,155273185,2421
148691471,149564638,161013588,155273185,2421
148691471,149564638,167942091,155273185,2421
148691471,149564638,159480632,155273185,2421
148691471,149564638,122188867,155273185,2421
148691471,149564638,159273026,201158705,2421
148691471,149564638,159273026,211425509,2421
148691471,149564638,159273026,81121143,2421
148691471,149564638,159273026,173652994,2421
183208115,180984853,179356936,180975909,2422
163520693,180984853,179356936,180975909,2422
200259528,180984853,179356936,180975909,2422
142501527,180984853,179356936,180975909,2422
154704676,180984853,179356936,180975909,2422
183208115,185522573,179356936,180975909,2422
183208115,78383058,179356936,180975909,2422
183208115,81195276,179356936,180975909,2422
183208115,207649566,179356936,180975909,2422
183208115,180984853,82630743,180975909,2422
183208115,180984853,184582873,180975909,2422
183208115,180984853,115109200,180975909,2422
183208115,180984853,176637756,180975909,2422
183208115,180984853,179356936,184493883,2422
183208115,180984853,179356936,192743989,2422
183208115,180984853,179356936,99626208,2422
183208115,180984853,179356936,188049680,2422
170556976,146871781,176599311,204728343,2423
200259528,146871781,176599311,204728343,2423
180054828,146871781,176599311,204728343,2423
163520693,146871781,176599311,204728343,2423
139053317,146871781,176599311,204728343,2423
170556976,165223013,176599311,204728343,2423
170556976,127948380,176599311,204728343,2423
170556976,57214813,176599311,204728343,2423
170556976,188445135,176599311,204728343,2423
170556976,146871781,173893948,204728343,2423
170556976,146871781,140237486,204728343,2423
170556976,146871781,157605198,204728343,2423
170556976,146871781,202623013,204728343,2423
170556976,146871781,176599311,110608906,2423
170556976,146871781,176599311,124824022,2423
170556976,146871781,176599311,138406015,2423
170556976,146871781,176599311,170720061,2423
170447373,143184182,83801049,150894162,2424
153874210,143184182,83801049,150894162,2424
129290290,143184182,83801049,150894162,2424
140062417,143184182,83801049,150894162,2424
126263793,143184182,83801049,150894162,2424
